,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Emp_mf_t,Total_emp_m,Total_emp_f,Total_UnEmp_mf_t,Total_UnEmp_m,Total_UnEmp_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Emp_mf_t,BABS_emp_m,BABS_emp_f,BABS_UnEmp_mf_t,BABS_UnEmp_m,BABS_UnEmp_f,Total_HS,Total_HS_m,Total_HS_f,HS_Emp_mf_t,HS_emp_m,HS_emp_f,HS_UnEmp_mf_t,HS_UnEmp_m,HS_UnEmp_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Emp_mf_t,HSINC_emp_m,HSINC_emp_f,HSINC_UnEmp_mf_t,HSINC_UnEmp_m,HSINC_UnEmp_f
100,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",21563,11484,10079,20693,10743,9950,870,741,129,10494,5379,5115,9781,4795,4986,713,584,129,9998,5271,4727,9841,5114,4727,157,157,0,1071,834,237,1071,834,237,0,0,0
101,Erie County (South) PUMA,686,617,69,686,617,69,0,0,0,134,134,0,134,134,0,0,0,0,552,483,69,552,483,69,0,0,0,0,0,0,0,0,0,0,0,0
102,Monroe County (Central)--Greece & Gates Towns PUMA,1471,863,608,1471,863,608,0,0,0,977,529,448,977,529,448,0,0,0,454,294,160,454,294,160,0,0,0,40,40,0,40,40,0,0,0,0
103,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,18994,11233,7761,18327,10770,7557,667,463,204,16064,8960,7104,15786,8682,7104,278,278,0,2403,1857,546,2014,1672,342,389,185,204,527,416,111,527,416,111,0,0,0
104,NYC-Manhattan Community District 11--East Harlem PUMA,9029,4759,4270,8736,4466,4270,293,293,0,3755,1816,1939,3596,1657,1939,159,159,0,3785,1825,1960,3651,1691,1960,134,134,0,1489,1118,371,1489,1118,371,0,0,0
105,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",33591,17149,16442,32339,16429,15910,1252,720,532,12873,5687,7186,12478,5567,6911,395,120,275,16024,8609,7415,15382,8224,7158,642,385,257,4694,2853,1841,4479,2638,1841,215,215,0
106,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,12530,6176,6354,12298,6176,6122,232,0,232,7596,3281,4315,7364,3281,4083,232,0,232,3419,1964,1455,3419,1964,1455,0,0,0,1515,931,584,1515,931,584,0,0,0
107,Onondaga County (North) PUMA,3149,1727,1422,2907,1727,1180,242,0,242,1182,816,366,1060,816,244,122,0,122,1414,665,749,1294,665,629,120,0,120,553,246,307,553,246,307,0,0,0
108,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,14333,8245,6088,13719,7732,5987,614,513,101,5911,2580,3331,5696,2403,3293,215,177,38,6050,4285,1765,5651,3949,1702,399,336,63,2372,1380,992,2372,1380,992,0,0,0
109,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",4951,2155,2796,4951,2155,2796,0,0,0,1602,476,1126,1602,476,1126,0,0,0,3118,1448,1670,3118,1448,1670,0,0,0,231,231,0,231,231,0,0,0,0
110,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,14520,6401,8119,13558,6133,7425,962,268,694,9284,3693,5591,8830,3551,5279,454,142,312,3949,1709,2240,3504,1646,1858,445,63,382,1287,999,288,1224,936,288,63,63,0
111,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",16625,7215,9410,14807,6082,8725,1818,1133,685,4102,1549,2553,3602,1049,2553,500,500,0,10112,4253,5859,9339,3963,5376,773,290,483,2411,1413,998,1866,1070,796,545,343,202
112,Erie County (Northeast) PUMA,740,429,311,740,429,311,0,0,0,552,296,256,552,296,256,0,0,0,188,133,55,188,133,55,0,0,0,0,0,0,0,0,0,0,0,0
113,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,6415,4132,2283,6227,4132,2095,188,0,188,3142,1956,1186,3142,1956,1186,0,0,0,2450,1500,950,2262,1500,762,188,0,188,823,676,147,823,676,147,0,0,0
114,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,33097,19025,14072,31687,18788,12899,1410,237,1173,7854,3302,4552,6995,3065,3930,859,237,622,18187,10532,7655,17636,10532,7104,551,0,551,7056,5191,1865,7056,5191,1865,0,0,0
115,Fulton & Montgomery Counties PUMA,371,308,63,371,308,63,0,0,0,355,292,63,355,292,63,0,0,0,16,16,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,1097,807,290,1097,807,290,0,0,0,660,660,0,660,660,0,0,0,0,437,147,290,437,147,290,0,0,0,0,0,0,0,0,0,0,0,0
117,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",657,559,98,657,559,98,0,0,0,209,175,34,209,175,34,0,0,0,6,0,6,6,0,6,0,0,0,442,384,58,442,384,58,0,0,0
118,NYC-Brooklyn Community District 4--Bushwick PUMA,9800,4930,4870,9508,4706,4802,292,224,68,2831,1320,1511,2644,1201,1443,187,119,68,5505,2749,2756,5400,2644,2756,105,105,0,1464,861,603,1464,861,603,0,0,0
119,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",19887,9650,10237,18629,8885,9744,1258,765,493,15544,6845,8699,15051,6845,8206,493,0,493,4176,2732,1444,3411,1967,1444,765,765,0,167,73,94,167,73,94,0,0,0
120,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",7416,4048,3368,6822,3701,3121,594,347,247,6189,3171,3018,5920,2991,2929,269,180,89,1104,877,227,779,710,69,325,167,158,123,0,123,123,0,123,0,0,0
121,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,6250,3168,3082,6159,3168,2991,91,0,91,3211,1294,1917,3120,1294,1826,91,0,91,2844,1792,1052,2844,1792,1052,0,0,0,195,82,113,195,82,113,0,0,0
122,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,13295,7424,5871,13022,7153,5869,273,271,2,5532,2600,2932,5489,2559,2930,43,41,2,5947,3533,2414,5717,3303,2414,230,230,0,1816,1291,525,1816,1291,525,0,0,0
123,Suffolk County (Northwest)--Huntington Town (North) PUMA,4106,2335,1771,4029,2335,1694,77,0,77,1515,615,900,1438,615,823,77,0,77,2102,1415,687,2102,1415,687,0,0,0,489,305,184,489,305,184,0,0,0
124,Orange County (Southeast) PUMA,5578,2701,2877,5578,2701,2877,0,0,0,3132,1606,1526,3132,1606,1526,0,0,0,1818,941,877,1818,941,877,0,0,0,628,154,474,628,154,474,0,0,0
125,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,11674,6744,4930,11589,6659,4930,85,85,0,7121,3287,3834,7036,3202,3834,85,85,0,3618,2729,889,3618,2729,889,0,0,0,935,728,207,935,728,207,0,0,0
126,Suffolk County (Northwest)--Smithtown Town PUMA,3609,1863,1746,3609,1863,1746,0,0,0,2239,1138,1101,2239,1138,1101,0,0,0,1174,595,579,1174,595,579,0,0,0,196,130,66,196,130,66,0,0,0
127,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",8846,4308,4538,8606,4137,4469,240,171,69,1899,1016,883,1771,888,883,128,128,0,5883,2989,2894,5771,2946,2825,112,43,69,1064,303,761,1064,303,761,0,0,0
128,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",19118,10833,8285,18410,10459,7951,708,374,334,5945,3323,2622,5580,3064,2516,365,259,106,10198,5445,4753,9855,5330,4525,343,115,228,2975,2065,910,2975,2065,910,0,0,0
129,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,20215,12399,7816,19791,12128,7663,424,271,153,8251,4214,4037,8210,4214,3996,41,0,41,9329,6056,3273,8984,5785,3199,345,271,74,2635,2129,506,2597,2129,468,38,0,38
130,Westchester County (Southwest)--Yonkers City PUMA,21110,12425,8685,20514,12085,8429,596,340,256,6962,3898,3064,6686,3811,2875,276,87,189,10149,5659,4490,9907,5484,4423,242,175,67,3999,2868,1131,3921,2790,1131,78,78,0
131,Broome (Outer West) & Tioga Counties PUMA,531,230,301,531,230,301,0,0,0,260,49,211,260,49,211,0,0,0,234,144,90,234,144,90,0,0,0,37,37,0,37,37,0,0,0,0
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,15232,8777,6455,14679,8329,6350,553,448,105,7998,4187,3811,7798,3987,3811,200,200,0,5690,3841,1849,5409,3593,1816,281,248,33,1544,749,795,1472,749,723,72,0,72
133,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",31365,16463,14902,30378,16089,14289,987,374,613,14358,6812,7546,14062,6744,7318,296,68,228,15142,8625,6517,14592,8382,6210,550,243,307,1865,1026,839,1724,963,761,141,63,78
134,NYC-Manhattan Community District 10--Central Harlem PUMA,13662,7724,5938,13595,7724,5871,67,0,67,4737,2130,2607,4737,2130,2607,0,0,0,6146,3545,2601,6079,3545,2534,67,0,67,2779,2049,730,2779,2049,730,0,0,0
135,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",17612,8960,8652,17295,8888,8407,317,72,245,10421,4573,5848,10378,4573,5805,43,0,43,5961,3785,2176,5687,3713,1974,274,72,202,1230,602,628,1230,602,628,0,0,0
136,Erie County (Northwest) PUMA,1147,627,520,1067,547,520,80,80,0,738,319,419,658,239,419,80,80,0,318,217,101,318,217,101,0,0,0,91,91,0,91,91,0,0,0,0
137,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,30597,17656,12941,29205,17054,12151,1392,602,790,12525,6677,5848,12061,6445,5616,464,232,232,14003,8608,5395,13202,8365,4837,801,243,558,4069,2371,1698,3942,2244,1698,127,127,0
138,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,6737,3676,3061,5880,3164,2716,857,512,345,2359,1236,1123,1787,800,987,572,436,136,3578,1703,1875,3293,1627,1666,285,76,209,800,737,63,800,737,63,0,0,0
139,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",11885,6560,5325,11692,6367,5325,193,193,0,5213,2679,2534,5118,2584,2534,95,95,0,5488,3386,2102,5390,3288,2102,98,98,0,1184,495,689,1184,495,689,0,0,0
140,Nassau County (West Central)--Hempstead Town (West Central) PUMA,11170,6163,5007,11093,6086,5007,77,77,0,5095,2417,2678,5095,2417,2678,0,0,0,5636,3307,2329,5559,3230,2329,77,77,0,439,439,0,439,439,0,0,0,0
141,Nassau County (Central)--Hempstead Town (Northeast) PUMA,7732,3623,4109,7639,3623,4016,93,0,93,4764,2029,2735,4764,2029,2735,0,0,0,2402,1264,1138,2309,1264,1045,93,0,93,566,330,236,566,330,236,0,0,0
142,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,7375,2696,4679,6894,2696,4198,481,0,481,4113,1407,2706,4018,1407,2611,95,0,95,2571,904,1667,2185,904,1281,386,0,386,691,385,306,691,385,306,0,0,0
143,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,29141,16746,12395,28131,16445,11686,1010,301,709,13709,6553,7156,13228,6378,6850,481,175,306,11922,7266,4656,11519,7266,4253,403,0,403,3510,2927,583,3384,2801,583,126,126,0
144,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,5050,2670,2380,4932,2552,2380,118,118,0,1979,650,1329,1861,532,1329,118,118,0,2710,1736,974,2710,1736,974,0,0,0,361,284,77,361,284,77,0,0,0
145,Nassau County (West Central)--North Hempstead Town (South) PUMA,16355,9671,6684,15951,9671,6280,404,0,404,8377,4580,3797,8150,4580,3570,227,0,227,5647,3467,2180,5470,3467,2003,177,0,177,2331,1624,707,2331,1624,707,0,0,0
146,Capital Region,22874,12661,10213,22467,12404,10063,407,257,150,13563,7985,5578,13306,7728,5578,257,257,0,8196,4102,4094,8196,4102,4094,0,0,0,1115,574,541,965,574,391,150,0,150
147,Central NY,12032,5592,6440,11158,5432,5726,874,160,714,5950,3008,2942,5622,2971,2651,328,37,291,5078,2079,2999,4532,1956,2576,546,123,423,1004,505,499,1004,505,499,0,0,0
148,Finger Lakes,18133,10116,8017,17393,9931,7462,740,185,555,10370,5956,4414,10199,5875,4324,171,81,90,5908,3282,2626,5339,3178,2161,569,104,465,1855,878,977,1855,878,977,0,0,0
149,Long Island,199187,110351,88836,194033,108171,85862,5154,2180,2974,86381,43289,43092,84411,42300,42111,1970,989,981,85751,49394,36357,83628,48673,34955,2123,721,1402,27055,17668,9387,25994,17198,8796,1061,470,591
150,Mid-Hudson,149069,80770,68299,144534,79199,65335,4535,1571,2964,57832,30347,27485,55709,29541,26168,2123,806,1317,71308,37960,33348,69278,37408,31870,2030,552,1478,19929,12463,7466,19547,12250,7297,382,213,169
151,Mohawk Valley,6660,3585,3075,6372,3425,2947,288,160,128,1985,1191,794,1911,1117,794,74,74,0,3707,1895,1812,3557,1809,1748,150,86,64,968,499,469,904,499,405,64,0,64
152,New York City,898674,487237,411437,869144,471520,397624,29530,15717,13813,412565,200516,212049,400247,192984,207263,12318,7532,4786,387809,223400,164409,373410,216840,156570,14399,6560,7839,98300,63321,34979,95487,61696,33791,2813,1625,1188
153,North Country,4170,1822,2348,3848,1772,2076,322,50,272,2523,1280,1243,2417,1230,1187,106,50,56,1492,542,950,1276,542,734,216,0,216,155,0,155,155,0,155,0,0,0
154,Southern Tier,11141,5272,5869,10746,5137,5609,395,135,260,6002,3181,2821,5607,3046,2561,395,135,260,3647,1286,2361,3647,1286,2361,0,0,0,1492,805,687,1492,805,687,0,0,0
155,Western NY,20426,12496,7930,19437,11821,7616,989,675,314,10096,6181,3915,9644,5834,3810,452,347,105,7974,5052,2922,7547,4778,2769,427,274,153,2356,1263,1093,2246,1209,1037,110,54,56
