,puma,Unemployment_BABS,Unemployment_HS,FT_Work_BABS,FT_Work_HS,Poverty_BABS,Poverty_HS,Working_Poor_BABS,Working_Poor_HS,Income_level_BABS,Income_level_HS,Rent_Burden_BABS,Rent_Burden_HS,Home_Ownership_BABS,Home_Ownership_HS
0,Total Geo,1.1521514315995618,1.261332171420625,0.997890172116736,1.0166439015177864,1.2089455300013512,1.2241622172917233,1.6009183881411577,1.7972250555868514,0.7550466856331814,0.6863164476547905,1.1093570381169602,0.9061957160264423,0.9822096859957979,0.6809390974211846
1,Monroe County (Central)--Rochester City (East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,3.1950173446862187,0.2413203436510873,0.09386337868480725,#DIV/0!,#DIV/0!,#DIV/0!,1.9705719964664312,#DIV/0!,0.6826347305389223,1.2875816993464053,3.4704081632653065
2,NYC-Brooklyn Community District 4--Bushwick PUMA,#DIV/0!,inf,1.1028864996557386,1.0476190476190477,inf,0.4477623585799476,inf,0.7085671601769742,0.5415773321818936,0.6429779406529825,inf,inf,2.533183520599251,1.30658164665299
3,NYC-Manhattan Community District 10--Central Harlem PUMA,inf,inf,1.1905644075963246,0.7973856209150327,0.9058281624149896,0.7572269778864563,0.4895526232933566,inf,1.0943408861394686,0.21193801717408275,inf,inf,0.8487618963119151,0.08258196696156646
4,Ontario & Yates Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.36684782608695654,#DIV/0!,inf,#DIV/0!,#DIV/0!,#DIV/0!,0.706074074074074,#DIV/0!,#DIV/0!,#DIV/0!,1.0
5,Albany County (Outside Albany City) PUMA,#DIV/0!,1.738507625272331,0.912918410041841,0.925,inf,inf,inf,inf,0.9898682375599459,1.120902189227524,inf,#DIV/0!,0.3806727364088821,0.8922675933970461
6,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",#DIV/0!,#DIV/0!,0.7561837455830388,0.8498996613570802,#DIV/0!,1.4503503742634176,#DIV/0!,0.0,1.4605107019664496,0.739041432306108,#DIV/0!,#DIV/0!,1.0,0.6733333333333333
7,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,2.0883170917202873,0.6464980449143202,0.9650827958402232,1.1527376131889535,1.4706149882543509,1.514815423875227,3.3511322435182653,2.9963479171868195,1.189822590803674,0.5674950520005829,0.957435868136891,0.7996295952296477,1.6515874543648963,1.5766844783372604
8,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",inf,#DIV/0!,0.9232571763327475,0.6638111962993103,1.2350737364577864,2.701683923996584,inf,inf,0.6466203935720956,0.32537557731824573,0.0,#DIV/0!,1.081201459216929,1.801781161743974
9,Warren & Washington Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0689655172413792,#DIV/0!,inf,#DIV/0!,#DIV/0!,#DIV/0!,1.8981481481481481,#DIV/0!,#DIV/0!,#DIV/0!,1.0
10,Erie County (North Central) PUMA,#DIV/0!,#DIV/0!,0.7635653758278625,1.1335807050092765,inf,0.0,inf,#DIV/0!,1.1656815065190989,0.7284388945046865,inf,0.0,0.8134157048833125,0.30001804948609806
11,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",2.73798033841702,inf,0.9225028204460644,1.787037037037037,0.8930831730389986,0.21799893264032297,0.4957381030331412,inf,0.8115258414722335,0.7062007686746071,0.35988775892783037,0.17652480449461885,2.004129550238852,inf
12,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,#DIV/0!,#DIV/0!,1.8636853002070393,2.6646341463414633,0.0,#DIV/0!,#DIV/0!,#DIV/0!,1.8622805373320837,0.8798063178959405,#DIV/0!,#DIV/0!,1.1543624161073827,1.1146788990825687
13,Nassau County (Central)--Hempstead Town (Northeast) PUMA,inf,#DIV/0!,0.9979120974308334,0.8803596127247579,0.08238170997584114,inf,0.10222688985575583,#DIV/0!,0.7992758680579045,1.0210614385404648,#DIV/0!,inf,1.2875057731218662,0.8252322964045676
