,puma,BABS_Home_Ownership_Total,BABS_Home_Ownership_M,BABS_Home_Ownership_F,HS_Home_Ownership_Total,HS_Home_Ownership_M,HS_Home_Ownership_F,HSINC_Home_Ownership_Total,HSINC_Home_Ownership_M,HSINC_Home_Ownership_F
0,Total Geo,51.63086908021499,49.52400057564749,53.4626511414521,38.284591032444446,36.33238274126987,40.32568457191186,33.670438236373954,33.94423353842126,33.33250475397407
1,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",17.852898455037632,19.86111111111111,16.033224263780518,18.780696134956223,10.019369607325233,32.27556278817467,0.0,0.0,0.0
2,Ulster County (East) PUMA,68.14891416752845,32.87671232876712,83.4074074074074,35.31353135313531,25.121951219512194,40.52369077306734,0.0,0.0,0.0
3,Albany County (East Central)--Albany City PUMA,20.840152755046372,19.738751814223512,21.503496503496503,14.064316156528477,21.25748502994012,6.345381526104418,22.081218274111674,26.047904191616766,0.0
4,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,61.16071428571429,15.714285714285714,81.81818181818183,100.0,100.0,#DIV/0!,0.0,#DIV/0!,0.0
5,Ontario & Yates Counties PUMA,41.59836065573771,0.0,69.28327645051195,83.7579617834395,#DIV/0!,83.7579617834395,#DIV/0!,#DIV/0!,#DIV/0!
6,Suffolk County (North Central)--Brookhaven Town (North) PUMA,60.46511627906976,57.49318801089919,66.86217008797654,84.65974625144176,100.0,83.81995133819952,100.0,#DIV/0!,100.0
7,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,59.24889543446245,66.71714112658994,52.178899082568805,26.343308488152182,26.765899864682,26.048356630147335,33.49012229539041,35.56363636363636,29.69374167776298
8,"Clinton, Franklin, Essex & Hamilton Counties PUMA",66.10169491525424,45.45454545454545,100.0,100.0,#DIV/0!,100.0,68.68131868131869,100.0,62.251655629139066
9,Oneida County (Central)--Greater Utica & Rome Cities PUMA,90.1901901901902,75.86206896551724,100.0,40.07246376811594,52.00617283950617,29.508196721311474,64.77916194790487,54.51977401129944,71.64461247637051
10,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",16.540785498489427,15.023255813953487,18.331503841931944,10.317614964925955,12.656595431098012,7.6923076923076925,5.261921540991309,0.0,10.55110692416392
11,Livingston & Wyoming Counties PUMA,46.45799011532125,57.90554414784395,0.0,100.0,#DIV/0!,100.0,0.0,0.0,0.0
12,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,8.089392508655965,5.808656036446469,10.907811400422238,9.65720604496867,9.706362153344209,9.616677874915938,0.0,0.0,0.0
13,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,88.57285429141717,100.0,81.53225806451613,26.94585448392555,26.255380200860834,28.881737731295253,75.75484452456061,96.06936416184972,62.77695716395865
14,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,26.988155668358715,25.452016689847014,29.373650107991363,53.157290470723304,100.0,49.629629629629626,0.0,0.0,0.0
15,Nassau County (Northwest)--North Hempstead Town (North) PUMA,91.307289024184,90.9808685089584,91.7175572519084,81.55291790306627,65.9121171770972,90.79464988198269,12.613521695257315,21.487603305785125,7.484076433121019
16,Monroe County (Central)--Rochester City (East) PUMA,63.71100164203612,49.88662131519274,100.0,35.58951965065502,0.0,47.521865889212826,84.11910669975185,#DIV/0!,84.11910669975185
17,Westchester County (Northwest) PUMA,76.26970227670753,65.16436903499469,89.87012987012987,33.904619970193735,22.43158366980709,42.051608792609116,61.56957928802589,67.68488745980707,55.37459283387622
18,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,18.290383406662478,17.654986522911052,18.84570082449941,9.251471825063078,7.010710808179163,12.293456708526108,5.336721728081321,0.0,10.909090909090908
19,Onondaga County (Central)--Syracuse City PUMA,30.63209076175041,21.992337164750957,40.32674118658641,26.160648489314664,12.185929648241206,45.98930481283423,24.721603563474385,37.640449438202246,16.236162361623617
20,Westchester County (Northeast) PUMA,82.27360308285164,73.37220602526725,91.02196752626553,62.63392857142858,51.56847742922723,78.13504823151125,33.00670448684889,48.75776397515528,17.36896197327852
21,Madison & Cortland Counties PUMA,46.875,0.0,63.559322033898304,#DIV/0!,#DIV/0!,#DIV/0!,100.0,#DIV/0!,100.0
22,Erie County (West Central)--Buffalo City (West) PUMA,36.394557823129254,41.69246646026832,29.937106918238992,19.329164297896533,17.75244299674267,22.975517890772128,16.1697247706422,19.236016371077763,13.94658753709199
23,Monroe County (Central)--Rochester City (West) PUMA,0.0,0.0,0.0,56.95538057742782,83.44066237350506,21.76039119804401,56.01023017902813,56.01023017902813,#DIV/0!
24,Suffolk County (Central)--Islip Town (East) PUMA,31.20525059665871,15.136054421768709,39.88970588235294,100.0,100.0,100.0,100.0,#DIV/0!,100.0
25,Nassau County (Central)--Hempstead Town (East Central) PUMA,85.88628762541805,90.10989010989012,77.32793522267207,85.93155893536122,100.0,79.61432506887053,100.0,100.0,#DIV/0!
26,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",10.968379446640316,0.0,25.773993808049532,3.185185185185185,6.421105027376804,0.0,0.7269944518844462,0.0,1.401696790852084
27,St. Lawrence County PUMA,62.28373702422145,72.98850574712644,46.08695652173913,37.019230769230774,#DIV/0!,37.019230769230774,#DIV/0!,#DIV/0!,#DIV/0!
28,Columbia & Greene Counties PUMA,100.0,100.0,100.0,33.72781065088758,60.0,12.76595744680851,100.0,#DIV/0!,100.0
29,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,48.13266443701226,37.11875405580792,56.42403517342453,31.497418244406195,32.17821782178218,31.13456464379947,0.0,0.0,0.0
