,puma,Total_geo,Total_geo_m,Total_geo_f,Total_FT_mf_t,Total_FT_m,Total_FT_f,Total_PT_mf_t,Total_PT_m,Total_PT_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_FT_mf_t,BABS_FT_m,BABS_FT_f,BABS_PT_mf_t,BABS_PT_m,BABS_PT_f,Total_HS,Total_HS_m,Total_HS_f,HS_FT_mf_t,HS_FT_m,HS_FT_f,HS_PT_mf_t,HS_PT_m,HS_PT_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_FT_mf_t,HSINC_FT_m,HSINC_FT_f,HSINC_PT_mf_t,HSINC_PT_m,HSINC_PT_f
51,Nassau County (Northwest)--North Hempstead Town (North) PUMA,9357,4472,4885,7375,4117,3258,1982,355,1627,5746,2787,2959,4667,2630,2037,1079,157,922,3146,1685,1461,2306,1487,819,840,198,642,465,0,465,402,0,402,63,0,63
52,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,10492,6574,3918,8271,5199,3072,2221,1375,846,2466,828,1638,1891,769,1122,575,59,516,5933,4297,1636,5026,3600,1426,907,697,210,2093,1449,644,1354,830,524,739,619,120
53,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",12872,8436,4436,11226,7893,3333,1646,543,1103,9009,6426,2583,8214,6097,2117,795,329,466,3712,1859,1853,2952,1736,1216,760,123,637,151,151,0,60,60,0,91,91,0
54,Columbia & Greene Counties PUMA,876,504,372,543,443,100,333,61,272,311,172,139,111,111,0,200,61,139,468,284,184,335,284,51,133,0,133,97,48,49,97,48,49,0,0,0
55,Rensselaer County--Troy City PUMA,1600,965,635,1314,871,443,286,94,192,1227,689,538,941,595,346,286,94,192,337,240,97,337,240,97,0,0,0,36,36,0,36,36,0,0,0,0
56,Erie County (West Central)--Buffalo City (West) PUMA,4291,2497,1794,3414,1975,1439,877,522,355,2038,1116,922,1650,978,672,388,138,250,1249,1010,239,844,710,134,405,300,105,1004,371,633,920,287,633,84,84,0
57,Erie County (South) PUMA,1519,468,1051,1281,302,979,238,166,72,1153,302,851,1153,302,851,0,0,0,366,166,200,128,0,128,238,166,72,0,0,0,0,0,0,0,0,0
58,Oneida County (Central)--Greater Utica & Rome Cities PUMA,4353,1979,2374,2888,1535,1353,1465,444,1021,1835,715,1120,1484,683,801,351,32,319,1824,615,1209,921,414,507,903,201,702,694,649,45,483,438,45,211,211,0
59,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",28000,15670,12330,23354,13892,9462,4646,1778,2868,6340,3261,3079,4647,2573,2074,1693,688,1005,16659,8856,7803,14167,7766,6401,2492,1090,1402,5001,3553,1448,4540,3553,987,461,0,461
60,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,18868,9011,9857,15830,7907,7923,3038,1104,1934,11110,5114,5996,9747,4564,5183,1363,550,813,6350,3041,3309,5109,2744,2365,1241,297,944,1408,856,552,974,599,375,434,257,177
61,NYC-Manhattan Community District 10--Central Harlem PUMA,12775,7375,5400,9524,6082,3442,3251,1293,1958,5441,2897,2544,4385,2192,2193,1056,705,351,4766,2808,1958,3033,2220,813,1733,588,1145,2568,1670,898,2106,1670,436,462,0,462
62,Nassau County (West Central)--North Hempstead Town (South) PUMA,15673,8580,7093,12525,7632,4893,3148,948,2200,7136,3455,3681,6194,3168,3026,942,287,655,6851,4076,2775,4996,3415,1581,1855,661,1194,1686,1049,637,1335,1049,286,351,0,351
63,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,4658,1732,2926,4038,1556,2482,620,176,444,1214,326,888,1157,269,888,57,57,0,2164,753,1411,1928,634,1294,236,119,117,1280,653,627,953,653,300,327,0,327
64,Albany County (East Central)--Albany City PUMA,5457,2423,3034,4878,2173,2705,579,250,329,2069,1138,931,1737,1008,729,332,130,202,2114,998,1116,1867,878,989,247,120,127,1274,287,987,1274,287,987,0,0,0
65,Nassau County (West Central)--Hempstead Town (West Central) PUMA,7568,4695,2873,6543,4304,2239,1025,391,634,2395,1142,1253,2273,1056,1217,122,86,36,3774,2309,1465,2934,2004,930,840,305,535,1399,1244,155,1336,1244,92,63,0,63
66,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,1298,981,317,1209,981,228,89,0,89,1021,809,212,932,809,123,89,0,89,277,172,105,277,172,105,0,0,0,0,0,0,0,0,0,0,0,0
67,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",13035,6681,6354,10875,6031,4844,2160,650,1510,3370,1252,2118,3334,1252,2082,36,0,36,7667,4327,3340,6197,3677,2520,1470,650,820,1998,1102,896,1344,1102,242,654,0,654
68,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",14956,7690,7266,11738,6414,5324,3218,1276,1942,2411,1007,1404,2020,794,1226,391,213,178,9525,5119,4406,7431,4196,3235,2094,923,1171,3020,1564,1456,2287,1424,863,733,140,593
69,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",13332,6364,6968,10673,6091,4582,2659,273,2386,6737,3341,3396,5923,3068,2855,814,273,541,5055,2326,2729,3893,2326,1567,1162,0,1162,1540,697,843,857,697,160,683,0,683
70,Erie County (Northeast) PUMA,1808,1291,517,1556,1119,437,252,172,80,1300,980,320,1048,808,240,252,172,80,508,311,197,508,311,197,0,0,0,0,0,0,0,0,0,0,0,0
71,NYC-Manhattan Community District 11--East Harlem PUMA,6837,3565,3272,5115,3047,2068,1722,518,1204,2809,1045,1764,2611,1045,1566,198,0,198,2530,1248,1282,1678,1176,502,852,72,780,1498,1272,226,826,826,0,672,446,226
72,Orange County (Southeast) PUMA,4045,2319,1726,3194,1693,1501,851,626,225,2187,874,1313,2068,874,1194,119,0,119,1682,1269,413,1126,819,307,556,450,106,176,176,0,0,0,0,176,176,0
73,Westchester County (Southeast) PUMA,13811,9081,4730,12030,8059,3971,1781,1022,759,5770,3165,2605,5129,2922,2207,641,243,398,4100,2628,1472,3391,1919,1472,709,709,0,3941,3288,653,3510,3218,292,431,70,361
74,NYC-Queens Community District 1--Astoria & Long Island City PUMA,29542,16578,12964,25327,15076,10251,4215,1502,2713,14189,7563,6626,12470,6662,5808,1719,901,818,11859,6572,5287,10084,6029,4055,1775,543,1232,3494,2443,1051,2773,2385,388,721,58,663
75,Livingston & Wyoming Counties PUMA,673,575,98,673,575,98,0,0,0,428,376,52,428,376,52,0,0,0,67,31,36,67,31,36,0,0,0,178,168,10,178,168,10,0,0,0
76,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,4908,2640,2268,4167,2513,1654,741,127,614,1660,672,988,1534,622,912,126,50,76,2436,1427,1009,1898,1427,471,538,0,538,812,541,271,735,464,271,77,77,0
77,Westchester County (Southwest)--Yonkers City PUMA,22440,12831,9609,18716,11655,7061,3724,1176,2548,6110,2335,3775,5409,2142,3267,701,193,508,12404,7707,4697,10309,7023,3286,2095,684,1411,3926,2789,1137,2998,2490,508,928,299,629
78,Erie County (North Central) PUMA,5417,2930,2487,3516,2043,1473,1901,887,1014,4778,2723,2055,3014,1836,1178,1764,887,877,537,105,432,400,105,295,137,0,137,102,102,0,102,102,0,0,0,0
79,Saratoga County (South & Central) PUMA,2277,1496,781,2223,1496,727,54,0,54,2221,1496,725,2167,1496,671,54,0,54,56,0,56,56,0,56,0,0,0,0,0,0,0,0,0,0,0,0
80,Suffolk County (South Central)--Brookhaven Town (South) PUMA,6346,3774,2572,5774,3551,2223,572,223,349,1745,518,1227,1638,456,1182,107,62,45,2992,2214,778,2527,2053,474,465,161,304,1609,1042,567,1609,1042,567,0,0,0
81,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",9687,5796,3891,9252,5595,3657,435,201,234,5189,2782,2407,4996,2709,2287,193,73,120,4120,2867,1253,3878,2739,1139,242,128,114,378,147,231,378,147,231,0,0,0
82,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,640,355,285,640,355,285,0,0,0,347,192,155,347,192,155,0,0,0,186,56,130,186,56,130,0,0,0,107,107,0,107,107,0,0,0,0
83,Niagara County (North & East) PUMA,492,408,84,492,408,84,0,0,0,0,0,0,0,0,0,0,0,0,492,408,84,492,408,84,0,0,0,0,0,0,0,0,0,0,0,0
84,Monroe County (Central)--Rochester City (East) PUMA,2648,1715,933,2393,1521,872,255,194,61,533,435,98,533,435,98,0,0,0,1707,1234,473,1452,1040,412,255,194,61,408,46,362,408,46,362,0,0,0
85,Warren & Washington Counties PUMA,1104,537,567,1078,511,567,26,26,0,704,537,167,678,511,167,26,26,0,400,0,400,400,0,400,0,0,0,0,0,0,0,0,0,0,0,0
86,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,6680,4071,2609,5903,3412,2491,777,659,118,3270,1561,1709,2821,1230,1591,449,331,118,3011,2111,900,2734,1834,900,277,277,0,399,399,0,348,348,0,51,51,0
87,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,6056,2849,3207,4571,2341,2230,1485,508,977,3481,1494,1987,2916,1494,1422,565,0,565,2429,1355,1074,1509,847,662,920,508,412,146,0,146,146,0,146,0,0,0
88,Onondaga County (Central)--Syracuse City PUMA,4744,3360,1384,2835,2078,757,1909,1282,627,1500,1088,412,973,602,371,527,486,41,2224,1638,586,1642,1256,386,582,382,200,1020,634,386,220,220,0,800,414,386
89,Westchester County (Central)--White Plains City PUMA,16424,8495,7929,13539,7684,5855,2885,811,2074,10412,4768,5644,9077,4386,4691,1335,382,953,4254,2131,2123,3133,2131,1002,1121,0,1121,1758,1596,162,1329,1167,162,429,429,0
90,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,6244,2479,3765,4769,2112,2657,1475,367,1108,2481,538,1943,2075,538,1537,406,0,406,3019,1353,1666,2022,1058,964,997,295,702,744,588,156,672,516,156,72,72,0
91,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",11327,6774,4553,10250,6596,3654,1077,178,899,3766,1837,1929,3219,1713,1506,547,124,423,4684,2997,1687,4154,2943,1211,530,54,476,2877,1940,937,2877,1940,937,0,0,0
92,Cattaraugus & Allegany Counties PUMA,520,383,137,483,346,137,37,37,0,354,217,137,317,180,137,37,37,0,136,136,0,136,136,0,0,0,0,30,30,0,30,30,0,0,0,0
93,Oswego County PUMA,318,164,154,238,84,154,80,80,0,144,127,17,64,47,17,80,80,0,174,37,137,174,37,137,0,0,0,0,0,0,0,0,0,0,0,0
94,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",26813,14348,12465,22480,12515,9965,4333,1833,2500,8812,3385,5427,7260,3090,4170,1552,295,1257,14683,8238,6445,12153,6887,5266,2530,1351,1179,3318,2725,593,3067,2538,529,251,187,64
95,Monroe County (East) PUMA,3131,1421,1710,2223,972,1251,908,449,459,2031,1001,1030,1582,552,1030,449,449,0,1100,420,680,641,420,221,459,0,459,0,0,0,0,0,0,0,0,0
96,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,14132,7246,6886,11534,6653,4881,2598,593,2005,6826,2787,4039,6400,2715,3685,426,72,354,5606,3114,2492,3702,2593,1109,1904,521,1383,1700,1345,355,1432,1345,87,268,0,268
97,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",7220,4066,3154,6376,3931,2445,844,135,709,3155,1324,1831,3069,1324,1745,86,0,86,1439,1074,365,1304,939,365,135,135,0,2626,1668,958,2003,1668,335,623,0,623
98,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",13782,8905,4877,10580,7549,3031,3202,1356,1846,5218,2866,2352,4537,2769,1768,681,97,584,5684,3475,2209,3938,2800,1138,1746,675,1071,2880,2564,316,2105,1980,125,775,584,191
99,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",6824,3291,3533,5260,2675,2585,1564,616,948,2389,657,1732,2389,657,1732,0,0,0,3249,2030,1219,2267,1414,853,982,616,366,1186,604,582,604,604,0,582,0,582
100,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",20380,10315,10065,17543,9712,7831,2837,603,2234,10205,4195,6010,9456,4126,5330,749,69,680,8985,5243,3742,7473,5109,2364,1512,134,1378,1190,877,313,614,477,137,576,400,176
101,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",11524,6639,4885,10065,6386,3679,1459,253,1206,10606,5873,4733,9343,5787,3556,1263,86,1177,889,766,123,722,599,123,167,167,0,29,0,29,0,0,0,29,0,29
102,Chautauqua County PUMA,619,513,106,619,513,106,0,0,0,184,78,106,184,78,106,0,0,0,256,256,0,256,256,0,0,0,0,179,179,0,179,179,0,0,0,0
103,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,23638,12530,11108,20042,10648,9394,3596,1882,1714,8667,3576,5091,7903,3109,4794,764,467,297,14059,8482,5577,11651,7256,4395,2408,1226,1182,912,472,440,488,283,205,424,189,235
104,Erie County (West Central)--Buffalo City (East) PUMA,2204,1489,715,1770,1420,350,434,69,365,435,156,279,366,87,279,69,69,0,1335,1072,263,1072,1072,0,263,0,263,434,261,173,332,261,71,102,0,102
105,Genesee & Orleans Counties PUMA,576,380,196,506,380,126,70,0,70,29,0,29,29,0,29,0,0,0,242,75,167,172,75,97,70,0,70,305,305,0,305,305,0,0,0,0
106,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",13556,7145,6411,11761,6538,5223,1795,607,1188,6539,3274,3265,5390,2784,2606,1149,490,659,5867,2868,2999,5221,2751,2470,646,117,529,1150,1003,147,1150,1003,147,0,0,0
107,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",138,96,42,121,79,42,17,17,0,11,0,11,11,0,11,0,0,0,127,96,31,110,79,31,17,17,0,0,0,0,0,0,0,0,0,0
108,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,4221,2123,2098,3558,1830,1728,663,293,370,1579,416,1163,1379,416,963,200,0,200,1521,881,640,1277,807,470,244,74,170,1121,826,295,902,607,295,219,219,0
109,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",15403,7717,7686,12074,6185,5889,3329,1532,1797,2726,1449,1277,2315,1224,1091,411,225,186,9050,3546,5504,7140,3066,4074,1910,480,1430,3627,2722,905,2619,1895,724,1008,827,181
110,Suffolk County (East) PUMA,11924,7877,4047,9628,7402,2226,2296,475,1821,2876,1898,978,2663,1898,765,213,0,213,7598,4839,2759,5868,4486,1382,1730,353,1377,1450,1140,310,1097,1018,79,353,122,231
111,Orange County (Northwest) PUMA,4832,2832,2000,4558,2676,1882,274,156,118,1593,775,818,1593,775,818,0,0,0,2968,1843,1125,2694,1687,1007,274,156,118,271,214,57,271,214,57,0,0,0
112,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,2385,1561,824,1952,1186,766,433,375,58,900,625,275,900,625,275,0,0,0,1129,580,549,696,205,491,433,375,58,356,356,0,356,356,0,0,0,0
113,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",12315,7426,4889,11239,6993,4246,1076,433,643,3770,2000,1770,3530,1952,1578,240,48,192,6324,3733,2591,5728,3493,2235,596,240,356,2221,1693,528,1981,1548,433,240,145,95
