,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NRB_mf_t,Total_NRB_m,Total_NRB_f,Total_RB_mf_t,Total_RB_m,Total_RB_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NRB_mf_t,BABS_NRB_m,BABS_NRB_f,BABS_RB_mf_t,BABS_RB_m,BABS_RB_f,Total_HS,Total_HS_m,Total_HS_f,HS_NRB_mf_t,HS_NRB_m,HS_NRB_f,HS_RB_mf_t,HS_RB_m,HS_RB_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NRB_mf_t,HSINC_NRB_m,HSINC_NRB_f,HSINC_RB_mf_t,HSINC_RB_m,HSINC_RB_f
10,Suffolk County (Southwest)--Islip Town (South) PUMA,2528.0,669.0,1859.0,2528.0,669.0,1859.0,0.0,0.0,0.0,1455.0,609.0,846.0,1455.0,609.0,846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073.0,60.0,1013.0,1073.0,60.0,1013.0,0.0,0.0,0.0
11,Erie County (Northwest) PUMA,1773.0,819.0,954.0,1628.0,674.0,954.0,145.0,145.0,0.0,630.0,145.0,485.0,485.0,0.0,485.0,145.0,145.0,0.0,716.0,557.0,159.0,716.0,557.0,159.0,0.0,0.0,0.0,427.0,117.0,310.0,427.0,117.0,310.0,0.0,0.0,0.0
12,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",18632.0,9233.0,9399.0,15958.0,7618.0,8340.0,2674.0,1615.0,1059.0,9414.0,4265.0,5149.0,8627.0,3971.0,4656.0,787.0,294.0,493.0,7441.0,3883.0,3558.0,6123.0,2907.0,3216.0,1318.0,976.0,342.0,1777.0,1085.0,692.0,1208.0,740.0,468.0,569.0,345.0,224.0
13,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,12260.0,5880.0,6380.0,9000.0,4663.0,4337.0,3260.0,1217.0,2043.0,2242.0,1157.0,1085.0,1852.0,957.0,895.0,390.0,200.0,190.0,7138.0,3726.0,3412.0,5842.0,3364.0,2478.0,1296.0,362.0,934.0,2880.0,997.0,1883.0,1306.0,342.0,964.0,1574.0,655.0,919.0
14,Rockland County (North)--New City & Congers PUMA,4291.0,2060.0,2231.0,3902.0,1979.0,1923.0,389.0,81.0,308.0,1110.0,582.0,528.0,1110.0,582.0,528.0,0.0,0.0,0.0,2175.0,1179.0,996.0,2078.0,1179.0,899.0,97.0,0.0,97.0,1006.0,299.0,707.0,714.0,218.0,496.0,292.0,81.0,211.0
15,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",312.0,186.0,126.0,112.0,80.0,32.0,200.0,106.0,94.0,206.0,80.0,126.0,112.0,80.0,32.0,94.0,0.0,94.0,106.0,106.0,0.0,0.0,0.0,0.0,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,12521.0,6301.0,6220.0,8568.0,4523.0,4045.0,3953.0,1778.0,2175.0,4030.0,1680.0,2350.0,3047.0,1363.0,1684.0,983.0,317.0,666.0,4942.0,2454.0,2488.0,3379.0,1889.0,1490.0,1563.0,565.0,998.0,3549.0,2167.0,1382.0,2142.0,1271.0,871.0,1407.0,896.0,511.0
17,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,20291.0,10721.0,9570.0,14724.0,8278.0,6446.0,5567.0,2443.0,3124.0,7479.0,3067.0,4412.0,5768.0,2530.0,3238.0,1711.0,537.0,1174.0,9697.0,5329.0,4368.0,7059.0,4160.0,2899.0,2638.0,1169.0,1469.0,3115.0,2325.0,790.0,1897.0,1588.0,309.0,1218.0,737.0,481.0
18,Tompkins County PUMA,1677.0,642.0,1035.0,1388.0,433.0,955.0,289.0,209.0,80.0,1597.0,642.0,955.0,1388.0,433.0,955.0,209.0,209.0,0.0,80.0,0.0,80.0,0.0,0.0,0.0,80.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Dutchess County (Southwest) PUMA,3393.0,2031.0,1362.0,2912.0,1775.0,1137.0,481.0,256.0,225.0,1287.0,930.0,357.0,1049.0,798.0,251.0,238.0,132.0,106.0,1924.0,919.0,1005.0,1681.0,795.0,886.0,243.0,124.0,119.0,182.0,182.0,0.0,182.0,182.0,0.0,0.0,0.0,0.0
20,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,11791.0,5840.0,5951.0,8496.0,4669.0,3827.0,3295.0,1171.0,2124.0,4012.0,1674.0,2338.0,2988.0,1475.0,1513.0,1024.0,199.0,825.0,6636.0,3307.0,3329.0,4655.0,2517.0,2138.0,1981.0,790.0,1191.0,1143.0,859.0,284.0,853.0,677.0,176.0,290.0,182.0,108.0
21,Westchester County (Northwest) PUMA,8067.0,4372.0,3695.0,5096.0,2812.0,2284.0,2971.0,1560.0,1411.0,2358.0,953.0,1405.0,2055.0,650.0,1405.0,303.0,303.0,0.0,3981.0,2289.0,1692.0,1869.0,1072.0,797.0,2112.0,1217.0,895.0,1728.0,1130.0,598.0,1172.0,1090.0,82.0,556.0,40.0,516.0
22,Albany County (Outside Albany City) PUMA,2577.0,1161.0,1416.0,2288.0,1042.0,1246.0,289.0,119.0,170.0,958.0,523.0,435.0,958.0,523.0,435.0,0.0,0.0,0.0,1449.0,638.0,811.0,1330.0,519.0,811.0,119.0,119.0,0.0,170.0,0.0,170.0,0.0,0.0,0.0,170.0,0.0,170.0
23,Monroe County (South) PUMA,2610.0,1334.0,1276.0,2529.0,1253.0,1276.0,81.0,81.0,0.0,1473.0,848.0,625.0,1392.0,767.0,625.0,81.0,81.0,0.0,112.0,0.0,112.0,112.0,0.0,112.0,0.0,0.0,0.0,1025.0,486.0,539.0,1025.0,486.0,539.0,0.0,0.0,0.0
24,Jefferson & Lewis Counties PUMA,1260.0,508.0,752.0,928.0,422.0,506.0,332.0,86.0,246.0,1041.0,422.0,619.0,928.0,422.0,506.0,113.0,0.0,113.0,219.0,86.0,133.0,0.0,0.0,0.0,219.0,86.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,"Chenango, Delaware & Broome (East) Counties PUMA",345.0,112.0,233.0,321.0,112.0,209.0,24.0,0.0,24.0,225.0,69.0,156.0,201.0,69.0,132.0,24.0,0.0,24.0,120.0,43.0,77.0,120.0,43.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Erie County (Central) PUMA,769.0,630.0,139.0,769.0,630.0,139.0,0.0,0.0,0.0,359.0,220.0,139.0,359.0,220.0,139.0,0.0,0.0,0.0,410.0,410.0,0.0,410.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,St. Lawrence County PUMA,427.0,167.0,260.0,178.0,167.0,11.0,249.0,0.0,249.0,86.0,86.0,0.0,86.0,86.0,0.0,0.0,0.0,0.0,330.0,81.0,249.0,81.0,81.0,0.0,249.0,0.0,249.0,11.0,0.0,11.0,11.0,0.0,11.0,0.0,0.0,0.0
28,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",17248.0,8562.0,8686.0,15007.0,7664.0,7343.0,2241.0,898.0,1343.0,9121.0,4178.0,4943.0,7548.0,3519.0,4029.0,1573.0,659.0,914.0,4631.0,2480.0,2151.0,3963.0,2241.0,1722.0,668.0,239.0,429.0,3496.0,1904.0,1592.0,3496.0,1904.0,1592.0,0.0,0.0,0.0
29,Suffolk County (North Central)--Brookhaven Town (North) PUMA,1027.0,472.0,555.0,866.0,472.0,394.0,161.0,0.0,161.0,746.0,284.0,462.0,678.0,284.0,394.0,68.0,0.0,68.0,93.0,0.0,93.0,0.0,0.0,0.0,93.0,0.0,93.0,188.0,188.0,0.0,188.0,188.0,0.0,0.0,0.0,0.0
30,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,14199.0,6541.0,7658.0,11397.0,5209.0,6188.0,2802.0,1332.0,1470.0,5997.0,2385.0,3612.0,5189.0,2043.0,3146.0,808.0,342.0,466.0,5562.0,2753.0,2809.0,3720.0,1915.0,1805.0,1842.0,838.0,1004.0,2640.0,1403.0,1237.0,2488.0,1251.0,1237.0,152.0,152.0,0.0
31,Cayuga & Onondaga (South) Counties PUMA,311.0,222.0,89.0,311.0,222.0,89.0,0.0,0.0,0.0,89.0,0.0,89.0,89.0,0.0,89.0,0.0,0.0,0.0,222.0,222.0,0.0,222.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,1613.0,438.0,1175.0,1613.0,438.0,1175.0,0.0,0.0,0.0,74.0,74.0,0.0,74.0,74.0,0.0,0.0,0.0,0.0,1539.0,364.0,1175.0,1539.0,364.0,1175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Fulton & Montgomery Counties PUMA,239.0,0.0,239.0,145.0,0.0,145.0,94.0,0.0,94.0,175.0,0.0,175.0,81.0,0.0,81.0,94.0,0.0,94.0,64.0,0.0,64.0,64.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Onondaga County (Central)--Syracuse City (Outer) PUMA,1330.0,836.0,494.0,1163.0,669.0,494.0,167.0,167.0,0.0,648.0,294.0,354.0,648.0,294.0,354.0,0.0,0.0,0.0,515.0,375.0,140.0,515.0,375.0,140.0,0.0,0.0,0.0,167.0,167.0,0.0,0.0,0.0,0.0,167.0,167.0,0.0
35,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,2211.0,1197.0,1014.0,1080.0,599.0,481.0,1131.0,598.0,533.0,582.0,126.0,456.0,274.0,126.0,148.0,308.0,0.0,308.0,1480.0,996.0,484.0,657.0,398.0,259.0,823.0,598.0,225.0,149.0,75.0,74.0,149.0,75.0,74.0,0.0,0.0,0.0
36,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,442.0,358.0,84.0,442.0,358.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.0,358.0,84.0,442.0,358.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,Suffolk County (Central)--Brookhaven Town (Central) PUMA,2632.0,1417.0,1215.0,2213.0,1417.0,796.0,419.0,0.0,419.0,635.0,370.0,265.0,635.0,370.0,265.0,0.0,0.0,0.0,804.0,385.0,419.0,385.0,385.0,0.0,419.0,0.0,419.0,1193.0,662.0,531.0,1193.0,662.0,531.0,0.0,0.0,0.0
38,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",12337.0,6116.0,6221.0,9103.0,4789.0,4314.0,3234.0,1327.0,1907.0,2236.0,1570.0,666.0,1828.0,1162.0,666.0,408.0,408.0,0.0,7260.0,3664.0,3596.0,5299.0,3181.0,2118.0,1961.0,483.0,1478.0,2841.0,882.0,1959.0,1976.0,446.0,1530.0,865.0,436.0,429.0
39,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,24618.0,14860.0,9758.0,17850.0,11115.0,6735.0,6768.0,3745.0,3023.0,7651.0,4817.0,2834.0,5894.0,3975.0,1919.0,1757.0,842.0,915.0,13043.0,7225.0,5818.0,9541.0,5354.0,4187.0,3502.0,1871.0,1631.0,3924.0,2818.0,1106.0,2415.0,1786.0,629.0,1509.0,1032.0,477.0
40,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",5232.0,1706.0,3526.0,4519.0,1356.0,3163.0,713.0,350.0,363.0,4048.0,1040.0,3008.0,3804.0,1040.0,2764.0,244.0,0.0,244.0,546.0,350.0,196.0,196.0,0.0,196.0,350.0,350.0,0.0,638.0,316.0,322.0,519.0,316.0,203.0,119.0,0.0,119.0
41,Suffolk County (Central)--Islip Town (East) PUMA,2548.0,1151.0,1397.0,1596.0,754.0,842.0,952.0,397.0,555.0,1504.0,669.0,835.0,1175.0,521.0,654.0,329.0,148.0,181.0,1044.0,482.0,562.0,421.0,233.0,188.0,623.0,249.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",9901.0,4829.0,5072.0,7433.0,3097.0,4336.0,2468.0,1732.0,736.0,2446.0,548.0,1898.0,2009.0,175.0,1834.0,437.0,373.0,64.0,7316.0,4198.0,3118.0,5424.0,2922.0,2502.0,1892.0,1276.0,616.0,139.0,83.0,56.0,0.0,0.0,0.0,139.0,83.0,56.0
43,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",23598.0,12558.0,11040.0,15518.0,8593.0,6925.0,8080.0,3965.0,4115.0,6961.0,3519.0,3442.0,4835.0,2612.0,2223.0,2126.0,907.0,1219.0,12908.0,7014.0,5894.0,8095.0,4318.0,3777.0,4813.0,2696.0,2117.0,3729.0,2025.0,1704.0,2588.0,1663.0,925.0,1141.0,362.0,779.0
44,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,27043.0,15786.0,11257.0,18089.0,11410.0,6679.0,8954.0,4376.0,4578.0,3031.0,1198.0,1833.0,2199.0,972.0,1227.0,832.0,226.0,606.0,16778.0,9394.0,7384.0,10397.0,6216.0,4181.0,6381.0,3178.0,3203.0,7234.0,5194.0,2040.0,5493.0,4222.0,1271.0,1741.0,972.0,769.0
45,Saratoga County (Outer) PUMA,188.0,85.0,103.0,188.0,85.0,103.0,0.0,0.0,0.0,85.0,85.0,0.0,85.0,85.0,0.0,0.0,0.0,0.0,103.0,0.0,103.0,103.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",7514.0,3108.0,4406.0,5508.0,2185.0,3323.0,2006.0,923.0,1083.0,1761.0,706.0,1055.0,1496.0,598.0,898.0,265.0,108.0,157.0,4305.0,1960.0,2345.0,2909.0,1145.0,1764.0,1396.0,815.0,581.0,1448.0,442.0,1006.0,1103.0,442.0,661.0,345.0,0.0,345.0
47,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",15955.0,8831.0,7124.0,13413.0,7660.0,5753.0,2542.0,1171.0,1371.0,7196.0,3628.0,3568.0,6572.0,3444.0,3128.0,624.0,184.0,440.0,7675.0,4624.0,3051.0,5939.0,3753.0,2186.0,1736.0,871.0,865.0,1084.0,579.0,505.0,902.0,463.0,439.0,182.0,116.0,66.0
48,Wayne & Seneca Counties PUMA,190.0,117.0,73.0,190.0,117.0,73.0,0.0,0.0,0.0,117.0,117.0,0.0,117.0,117.0,0.0,0.0,0.0,0.0,73.0,0.0,73.0,73.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Schenectady County--Schenectady City PUMA,1134.0,575.0,559.0,968.0,575.0,393.0,166.0,0.0,166.0,686.0,260.0,426.0,591.0,260.0,331.0,95.0,0.0,95.0,448.0,315.0,133.0,377.0,315.0,62.0,71.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,11369.0,5257.0,6112.0,8162.0,4063.0,4099.0,3207.0,1194.0,2013.0,4849.0,2539.0,2310.0,4354.0,2383.0,1971.0,495.0,156.0,339.0,5370.0,2665.0,2705.0,3287.0,1680.0,1607.0,2083.0,985.0,1098.0,1150.0,53.0,1097.0,521.0,0.0,521.0,629.0,53.0,576.0
51,Nassau County (Northwest)--North Hempstead Town (North) PUMA,3483.0,1458.0,2025.0,2210.0,1178.0,1032.0,1273.0,280.0,993.0,2052.0,861.0,1191.0,1346.0,665.0,681.0,706.0,196.0,510.0,1431.0,597.0,834.0,864.0,513.0,351.0,567.0,84.0,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,1604.0,839.0,765.0,1227.0,839.0,388.0,377.0,0.0,377.0,365.0,164.0,201.0,240.0,164.0,76.0,125.0,0.0,125.0,1239.0,675.0,564.0,987.0,675.0,312.0,252.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",10778.0,6822.0,3956.0,9394.0,5867.0,3527.0,1384.0,955.0,429.0,7268.0,4748.0,2520.0,6049.0,3884.0,2165.0,1219.0,864.0,355.0,3177.0,1741.0,1436.0,3103.0,1741.0,1362.0,74.0,0.0,74.0,333.0,333.0,0.0,242.0,242.0,0.0,91.0,91.0,0.0
54,Columbia & Greene Counties PUMA,218.0,167.0,51.0,218.0,167.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,167.0,51.0,218.0,167.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Rensselaer County--Troy City PUMA,1025.0,607.0,418.0,871.0,566.0,305.0,154.0,41.0,113.0,777.0,456.0,321.0,623.0,415.0,208.0,154.0,41.0,113.0,248.0,151.0,97.0,248.0,151.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Erie County (West Central)--Buffalo City (West) PUMA,3654.0,2231.0,1423.0,2971.0,1813.0,1158.0,683.0,418.0,265.0,1681.0,632.0,1049.0,1392.0,495.0,897.0,289.0,137.0,152.0,1099.0,1045.0,54.0,986.0,932.0,54.0,113.0,113.0,0.0,874.0,554.0,320.0,593.0,386.0,207.0,281.0,168.0,113.0
57,Erie County (South) PUMA,344.0,0.0,344.0,344.0,0.0,344.0,0.0,0.0,0.0,344.0,0.0,344.0,344.0,0.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Oneida County (Central)--Greater Utica & Rome Cities PUMA,2201.0,934.0,1267.0,1976.0,861.0,1115.0,225.0,73.0,152.0,976.0,353.0,623.0,842.0,280.0,562.0,134.0,73.0,61.0,1014.0,370.0,644.0,923.0,370.0,553.0,91.0,0.0,91.0,211.0,211.0,0.0,211.0,211.0,0.0,0.0,0.0,0.0
59,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",31945.0,17406.0,14539.0,26552.0,15669.0,10883.0,5393.0,1737.0,3656.0,6373.0,3132.0,3241.0,5491.0,2743.0,2748.0,882.0,389.0,493.0,17933.0,9394.0,8539.0,14932.0,8420.0,6512.0,3001.0,974.0,2027.0,7639.0,4880.0,2759.0,6129.0,4506.0,1623.0,1510.0,374.0,1136.0
60,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,15362.0,7278.0,8084.0,13258.0,6364.0,6894.0,2104.0,914.0,1190.0,7235.0,3763.0,3472.0,6237.0,3459.0,2778.0,998.0,304.0,694.0,5430.0,2078.0,3352.0,4530.0,1674.0,2856.0,900.0,404.0,496.0,2697.0,1437.0,1260.0,2491.0,1231.0,1260.0,206.0,206.0,0.0
61,NYC-Manhattan Community District 10--Central Harlem PUMA,13272.0,7360.0,5912.0,11757.0,6619.0,5138.0,1515.0,741.0,774.0,4814.0,2573.0,2241.0,4316.0,2330.0,1986.0,498.0,243.0,255.0,5666.0,2981.0,2685.0,4847.0,2483.0,2364.0,819.0,498.0,321.0,2792.0,1806.0,986.0,2594.0,1806.0,788.0,198.0,0.0,198.0
62,Nassau County (West Central)--North Hempstead Town (South) PUMA,2196.0,1115.0,1081.0,1875.0,992.0,883.0,321.0,123.0,198.0,1480.0,783.0,697.0,1480.0,783.0,697.0,0.0,0.0,0.0,530.0,332.0,198.0,209.0,209.0,0.0,321.0,123.0,198.0,186.0,0.0,186.0,186.0,0.0,186.0,0.0,0.0,0.0
63,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,4454.0,1490.0,2964.0,3802.0,1404.0,2398.0,652.0,86.0,566.0,1331.0,694.0,637.0,807.0,608.0,199.0,524.0,86.0,438.0,2041.0,386.0,1655.0,1913.0,386.0,1527.0,128.0,0.0,128.0,1082.0,410.0,672.0,1082.0,410.0,672.0,0.0,0.0,0.0
64,Albany County (East Central)--Albany City PUMA,3936.0,1271.0,2665.0,3786.0,1271.0,2515.0,150.0,0.0,150.0,1488.0,859.0,629.0,1382.0,859.0,523.0,106.0,0.0,106.0,1461.0,412.0,1049.0,1461.0,412.0,1049.0,0.0,0.0,0.0,987.0,0.0,987.0,943.0,0.0,943.0,44.0,0.0,44.0
65,Nassau County (West Central)--Hempstead Town (West Central) PUMA,1275.0,736.0,539.0,316.0,316.0,0.0,959.0,420.0,539.0,391.0,391.0,0.0,316.0,316.0,0.0,75.0,75.0,0.0,667.0,128.0,539.0,0.0,0.0,0.0,667.0,128.0,539.0,217.0,217.0,0.0,0.0,0.0,0.0,217.0,217.0,0.0
66,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,752.0,513.0,239.0,707.0,513.0,194.0,45.0,0.0,45.0,534.0,445.0,89.0,534.0,445.0,89.0,0.0,0.0,0.0,218.0,68.0,150.0,173.0,68.0,105.0,45.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",11858.0,5657.0,6201.0,7742.0,3535.0,4207.0,4116.0,2122.0,1994.0,2949.0,1146.0,1803.0,2611.0,1084.0,1527.0,338.0,62.0,276.0,6777.0,3630.0,3147.0,4271.0,2300.0,1971.0,2506.0,1330.0,1176.0,2132.0,881.0,1251.0,860.0,151.0,709.0,1272.0,730.0,542.0
68,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",17868.0,9274.0,8594.0,13311.0,6687.0,6624.0,4557.0,2587.0,1970.0,2571.0,1111.0,1460.0,2194.0,961.0,1233.0,377.0,150.0,227.0,11863.0,6535.0,5328.0,8978.0,4765.0,4213.0,2885.0,1770.0,1115.0,3434.0,1628.0,1806.0,2139.0,961.0,1178.0,1295.0,667.0,628.0
69,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",10423.0,3947.0,6476.0,8429.0,3012.0,5417.0,1994.0,935.0,1059.0,4396.0,1469.0,2927.0,3937.0,1365.0,2572.0,459.0,104.0,355.0,4161.0,1734.0,2427.0,3227.0,1504.0,1723.0,934.0,230.0,704.0,1866.0,744.0,1122.0,1265.0,143.0,1122.0,601.0,601.0,0.0
70,Erie County (Northeast) PUMA,1080.0,654.0,426.0,1080.0,654.0,426.0,0.0,0.0,0.0,881.0,654.0,227.0,881.0,654.0,227.0,0.0,0.0,0.0,199.0,0.0,199.0,199.0,0.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
