,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NP_mf_t,Total_NP_m,Total_NP_f,Total_P_mf_t,Total_P_m,Total_P_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NP_mf_t,BABS_NP_m,BABS_NP_f,BABS_P_mf_t,BABS_P_m,BABS_P_f,Total_HS,Total_HS_m,Total_HS_f,HS_NP_mf_t,HS_NP_m,HS_NP_f,HS_P_mf_t,HS_P_m,HS_P_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NP_mf_t,HSINC_NP_m,HSINC_NP_f,HSINC_P_mf_t,HSINC_P_m,HSINC_P_f
42,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",8335,4206,4129,7365,3483,3882,970,723,247,2415,785,1630,2255,625,1630,160,160,0,5643,3288,2355,4916,2808,2108,727,480,247,277,133,144,194,50,144,83,83,0
43,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",33302,19195,14107,28432,15809,12623,4870,3386,1484,13235,6420,6815,12174,5985,6189,1061,435,626,16966,10312,6654,13755,7959,5796,3211,2353,858,3101,2463,638,2503,1865,638,598,598,0
44,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,31187,20308,10879,23935,15296,8639,7252,5012,2240,7132,3775,3357,6535,3658,2877,597,117,480,18112,11491,6621,13119,8046,5073,4993,3445,1548,5943,5042,901,4281,3592,689,1662,1450,212
45,Saratoga County (Outer) PUMA,1299,1010,289,1299,1010,289,0,0,0,1175,1010,165,1175,1010,165,0,0,0,124,0,124,124,0,124,0,0,0,0,0,0,0,0,0,0,0,0
46,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",9010,5251,3759,7078,4327,2751,1932,924,1008,2938,1840,1098,2423,1325,1098,515,515,0,4616,2616,2000,3504,2316,1188,1112,300,812,1456,795,661,1151,686,465,305,109,196
47,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",23822,13562,10260,21949,12371,9578,1873,1191,682,14149,7468,6681,13906,7338,6568,243,130,113,8503,5179,3324,7025,4270,2755,1478,909,569,1170,915,255,1018,763,255,152,152,0
48,Wayne & Seneca Counties PUMA,561,214,347,561,214,347,0,0,0,258,117,141,258,117,141,0,0,0,303,97,206,303,97,206,0,0,0,0,0,0,0,0,0,0,0,0
49,Schenectady County--Schenectady City PUMA,4129,2583,1546,3865,2319,1546,264,264,0,2498,1756,742,2349,1607,742,149,149,0,1438,827,611,1323,712,611,115,115,0,193,0,193,193,0,193,0,0,0
50,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,12348,6934,5414,10592,5869,4723,1756,1065,691,7448,4061,3387,7074,3886,3188,374,175,199,4602,2768,1834,3273,1931,1342,1329,837,492,298,105,193,245,52,193,53,53,0
51,Nassau County (Northwest)--North Hempstead Town (North) PUMA,7375,4117,3258,7081,3956,3125,294,161,133,4667,2630,2037,4373,2469,1904,294,161,133,2306,1487,819,2306,1487,819,0,0,0,402,0,402,402,0,402,0,0,0
52,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,8186,5114,3072,7587,4765,2822,599,349,250,1891,769,1122,1800,769,1031,91,0,91,4941,3515,1426,4756,3330,1426,185,185,0,1354,830,524,1031,666,365,323,164,159
53,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",11226,7893,3333,11226,7893,3333,0,0,0,8214,6097,2117,8214,6097,2117,0,0,0,2952,1736,1216,2952,1736,1216,0,0,0,60,60,0,60,60,0,0,0,0
54,Columbia & Greene Counties PUMA,543,443,100,506,406,100,37,37,0,111,111,0,111,111,0,0,0,0,335,284,51,298,247,51,37,37,0,97,48,49,97,48,49,0,0,0
55,Rensselaer County--Troy City PUMA,1314,871,443,1084,697,387,230,174,56,941,595,346,862,572,290,79,23,56,337,240,97,186,89,97,151,151,0,36,36,0,36,36,0,0,0,0
56,Erie County (West Central)--Buffalo City (West) PUMA,3414,1975,1439,2525,1628,897,889,347,542,1650,978,672,1331,843,488,319,135,184,844,710,134,747,613,134,97,97,0,920,287,633,447,172,275,473,115,358
57,Erie County (South) PUMA,1281,302,979,1281,302,979,0,0,0,1153,302,851,1153,302,851,0,0,0,128,0,128,128,0,128,0,0,0,0,0,0,0,0,0,0,0,0
58,Oneida County (Central)--Greater Utica & Rome Cities PUMA,2888,1535,1353,2570,1367,1203,318,168,150,1484,683,801,1411,610,801,73,73,0,921,414,507,676,319,357,245,95,150,483,438,45,483,438,45,0,0,0
59,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",23272,13892,9380,18553,11180,7373,4719,2712,2007,4565,2573,1992,3398,1879,1519,1167,694,473,14167,7766,6401,11559,6391,5168,2608,1375,1233,4540,3553,987,3596,2910,686,944,643,301
60,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,15830,7907,7923,13464,6752,6712,2366,1155,1211,9747,4564,5183,9043,4564,4479,704,0,704,5109,2744,2365,3848,1839,2009,1261,905,356,974,599,375,573,349,224,401,250,151
61,NYC-Manhattan Community District 10--Central Harlem PUMA,9524,6082,3442,8076,5566,2510,1448,516,932,4385,2192,2193,4051,2043,2008,334,149,185,3033,2220,813,2271,1853,418,762,367,395,2106,1670,436,1754,1670,84,352,0,352
62,Nassau County (West Central)--North Hempstead Town (South) PUMA,12525,7632,4893,11939,7175,4764,586,457,129,6194,3168,3026,6084,3105,2979,110,63,47,4996,3415,1581,4811,3312,1499,185,103,82,1335,1049,286,1044,758,286,291,291,0
63,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,4038,1556,2482,2340,948,1392,1698,608,1090,1157,269,888,802,183,619,355,86,269,1928,634,1294,852,379,473,1076,255,821,953,653,300,686,386,300,267,267,0
64,Albany County (East Central)--Albany City PUMA,4878,2173,2705,4145,1711,2434,733,462,271,1737,1008,729,1370,868,502,367,140,227,1867,878,989,1545,556,989,322,322,0,1274,287,987,1230,287,943,44,0,44
65,Nassau County (West Central)--Hempstead Town (West Central) PUMA,6543,4304,2239,6193,4012,2181,350,292,58,2273,1056,1217,2198,981,1217,75,75,0,2934,2004,930,2876,2004,872,58,0,58,1336,1244,92,1119,1027,92,217,217,0
66,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,1209,981,228,1209,981,228,0,0,0,932,809,123,932,809,123,0,0,0,277,172,105,277,172,105,0,0,0,0,0,0,0,0,0,0,0,0
67,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",10875,6031,4844,8350,4161,4189,2525,1870,655,3334,1252,2082,3192,1252,1940,142,0,142,6197,3677,2520,4403,2396,2007,1794,1281,513,1344,1102,242,755,513,242,589,589,0
68,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",11738,6414,5324,8526,4846,3680,3212,1568,1644,2020,794,1226,1524,794,730,496,0,496,7431,4196,3235,5566,3113,2453,1865,1083,782,2287,1424,863,1436,939,497,851,485,366
69,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",10673,6091,4582,9657,5290,4367,1016,801,215,5923,3068,2855,5688,2964,2724,235,104,131,3893,2326,1567,3579,2096,1483,314,230,84,857,697,160,390,230,160,467,467,0
70,Erie County (Northeast) PUMA,1556,1119,437,1556,1119,437,0,0,0,1048,808,240,1048,808,240,0,0,0,508,311,197,508,311,197,0,0,0,0,0,0,0,0,0,0,0,0
71,NYC-Manhattan Community District 11--East Harlem PUMA,5115,3047,2068,4102,2210,1892,1013,837,176,2611,1045,1566,2435,1045,1390,176,0,176,1678,1176,502,922,420,502,756,756,0,826,826,0,745,745,0,81,81,0
72,Orange County (Southeast) PUMA,3194,1693,1501,2772,1618,1154,422,75,347,2068,874,1194,1721,874,847,347,0,347,1126,819,307,1051,744,307,75,75,0,0,0,0,0,0,0,0,0,0
73,Westchester County (Southeast) PUMA,12030,8059,3971,10469,6790,3679,1561,1269,292,5129,2922,2207,4563,2466,2097,566,456,110,3391,1919,1472,2920,1630,1290,471,289,182,3510,3218,292,2986,2694,292,524,524,0
74,NYC-Queens Community District 1--Astoria & Long Island City PUMA,25327,15076,10251,21941,12827,9114,3386,2249,1137,12470,6662,5808,11334,6203,5131,1136,459,677,10084,6029,4055,8522,4750,3772,1562,1279,283,2773,2385,388,2085,1874,211,688,511,177
75,Livingston & Wyoming Counties PUMA,673,575,98,662,564,98,11,11,0,428,376,52,428,376,52,0,0,0,67,31,36,67,31,36,0,0,0,178,168,10,167,157,10,11,11,0
76,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,4167,2513,1654,3955,2369,1586,212,144,68,1534,622,912,1534,622,912,0,0,0,1898,1427,471,1754,1283,471,144,144,0,735,464,271,667,464,203,68,0,68
77,Westchester County (Southwest)--Yonkers City PUMA,18716,11655,7061,15391,9209,6182,3325,2446,879,5409,2142,3267,5020,2044,2976,389,98,291,10309,7023,3286,7615,4917,2698,2694,2106,588,2998,2490,508,2756,2248,508,242,242,0
78,Erie County (North Central) PUMA,3516,2043,1473,3161,1688,1473,355,355,0,3014,1836,1178,2659,1481,1178,355,355,0,400,105,295,400,105,295,0,0,0,102,102,0,102,102,0,0,0,0
79,Saratoga County (South & Central) PUMA,2223,1496,727,2223,1496,727,0,0,0,2167,1496,671,2167,1496,671,0,0,0,56,0,56,56,0,56,0,0,0,0,0,0,0,0,0,0,0,0
80,Suffolk County (South Central)--Brookhaven Town (South) PUMA,5774,3551,2223,5774,3551,2223,0,0,0,1638,456,1182,1638,456,1182,0,0,0,2527,2053,474,2527,2053,474,0,0,0,1609,1042,567,1609,1042,567,0,0,0
81,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",9252,5595,3657,8547,5096,3451,705,499,206,4996,2709,2287,4395,2314,2081,601,395,206,3878,2739,1139,3774,2635,1139,104,104,0,378,147,231,378,147,231,0,0,0
82,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,640,355,285,477,192,285,163,163,0,347,192,155,347,192,155,0,0,0,186,56,130,130,0,130,56,56,0,107,107,0,0,0,0,107,107,0
83,Niagara County (North & East) PUMA,492,408,84,324,240,84,168,168,0,0,0,0,0,0,0,0,0,0,492,408,84,324,240,84,168,168,0,0,0,0,0,0,0,0,0,0
84,Monroe County (Central)--Rochester City (East) PUMA,2393,1521,872,1933,1521,412,460,0,460,533,435,98,533,435,98,0,0,0,1452,1040,412,1270,1040,230,182,0,182,408,46,362,130,46,84,278,0,278
85,Warren & Washington Counties PUMA,1078,511,567,1046,511,535,32,0,32,678,511,167,678,511,167,0,0,0,400,0,400,368,0,368,32,0,32,0,0,0,0,0,0,0,0,0
86,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,5903,3412,2491,4959,2626,2333,944,786,158,2821,1230,1591,2744,1230,1514,77,0,77,2734,1834,900,2126,1307,819,608,527,81,348,348,0,89,89,0,259,259,0
87,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,4571,2341,2230,4273,2081,2192,298,260,38,2916,1494,1422,2916,1494,1422,0,0,0,1509,847,662,1211,587,624,298,260,38,146,0,146,146,0,146,0,0,0
88,Onondaga County (Central)--Syracuse City PUMA,2835,2078,757,2195,1479,716,640,599,41,973,602,371,720,390,330,253,212,41,1642,1256,386,1409,1023,386,233,233,0,220,220,0,66,66,0,154,154,0
89,Westchester County (Central)--White Plains City PUMA,13539,7684,5855,12641,7194,5447,898,490,408,9077,4386,4691,8842,4201,4641,235,185,50,3133,2131,1002,2937,2131,806,196,0,196,1329,1167,162,862,862,0,467,305,162
90,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,4769,2112,2657,3710,1544,2166,1059,568,491,2075,538,1537,1845,308,1537,230,230,0,2022,1058,964,1541,912,629,481,146,335,672,516,156,324,324,0,348,192,156
91,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",10250,6596,3654,7262,4555,2707,2988,2041,947,3219,1713,1506,2262,914,1348,957,799,158,4154,2943,1211,3425,2456,969,729,487,242,2877,1940,937,1575,1185,390,1302,755,547
92,Cattaraugus & Allegany Counties PUMA,483,346,137,428,291,137,55,55,0,317,180,137,317,180,137,0,0,0,136,136,0,111,111,0,25,25,0,30,30,0,0,0,0,30,30,0
93,Oswego County PUMA,238,84,154,238,84,154,0,0,0,64,47,17,64,47,17,0,0,0,174,37,137,174,37,137,0,0,0,0,0,0,0,0,0,0,0,0
94,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",22480,12515,9965,19457,10212,9245,3023,2303,720,7260,3090,4170,7111,2941,4170,149,149,0,12153,6887,5266,10313,5767,4546,1840,1120,720,3067,2538,529,2033,1504,529,1034,1034,0
95,Monroe County (East) PUMA,2223,972,1251,2111,860,1251,112,112,0,1582,552,1030,1582,552,1030,0,0,0,641,420,221,529,308,221,112,112,0,0,0,0,0,0,0,0,0,0
96,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,11534,6653,4881,10410,5529,4881,1124,1124,0,6400,2715,3685,6400,2715,3685,0,0,0,3702,2593,1109,2993,1884,1109,709,709,0,1432,1345,87,1017,930,87,415,415,0
97,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",6376,3931,2445,5478,3323,2155,898,608,290,3069,1324,1745,3069,1324,1745,0,0,0,1304,939,365,1186,821,365,118,118,0,2003,1668,335,1223,1178,45,780,490,290
98,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",10580,7549,3031,8449,5836,2613,2131,1713,418,4537,2769,1768,3787,2178,1609,750,591,159,3938,2800,1138,3377,2498,879,561,302,259,2105,1980,125,1285,1160,125,820,820,0
99,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",5260,2675,2585,4363,1778,2585,897,897,0,2389,657,1732,2389,657,1732,0,0,0,2267,1414,853,1489,636,853,778,778,0,604,604,0,485,485,0,119,119,0
100,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",17543,9712,7831,16191,8407,7784,1352,1305,47,9456,4126,5330,9456,4126,5330,0,0,0,7473,5109,2364,6221,3857,2364,1252,1252,0,614,477,137,514,424,90,100,53,47
101,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",10065,6386,3679,10065,6386,3679,0,0,0,9343,5787,3556,9343,5787,3556,0,0,0,722,599,123,722,599,123,0,0,0,0,0,0,0,0,0,0,0,0
102,Chautauqua County PUMA,440,334,106,440,334,106,0,0,0,184,78,106,184,78,106,0,0,0,256,256,0,256,256,0,0,0,0,0,0,0,0,0,0,0,0,0
103,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,20042,10648,9394,17028,8816,8212,3014,1832,1182,7903,3109,4794,7131,2967,4164,772,142,630,11651,7256,4395,9409,5566,3843,2242,1690,552,488,283,205,488,283,205,0,0,0
104,Erie County (West Central)--Buffalo City (East) PUMA,1770,1420,350,1356,1093,263,414,327,87,366,87,279,222,30,192,144,57,87,1072,1072,0,900,900,0,172,172,0,332,261,71,234,163,71,98,98,0
105,Genesee & Orleans Counties PUMA,506,380,126,506,380,126,0,0,0,29,0,29,29,0,29,0,0,0,172,75,97,172,75,97,0,0,0,305,305,0,305,305,0,0,0,0
106,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",11761,6538,5223,10500,5721,4779,1261,817,444,5390,2784,2606,5356,2784,2572,34,0,34,5221,2751,2470,4267,2160,2107,954,591,363,1150,1003,147,877,777,100,273,226,47
107,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",121,79,42,42,0,42,79,79,0,11,0,11,11,0,11,0,0,0,110,79,31,31,0,31,79,79,0,0,0,0,0,0,0,0,0,0
108,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,3558,1830,1728,3018,1290,1728,540,540,0,1379,416,963,1312,349,963,67,67,0,1277,807,470,1043,573,470,234,234,0,902,607,295,663,368,295,239,239,0
109,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",12074,6185,5889,9347,5067,4280,2727,1118,1609,2315,1224,1091,2076,985,1091,239,239,0,7140,3066,4074,5262,2549,2713,1878,517,1361,2619,1895,724,2009,1533,476,610,362,248
110,Suffolk County (East) PUMA,9504,7278,2226,8462,6689,1773,1042,589,453,2663,1898,765,2554,1840,714,109,58,51,5868,4486,1382,4976,3996,980,892,490,402,973,894,79,932,853,79,41,41,0
111,Orange County (Northwest) PUMA,4558,2676,1882,4081,2488,1593,477,188,289,1593,775,818,1361,775,586,232,0,232,2694,1687,1007,2616,1609,1007,78,78,0,271,214,57,104,104,0,167,110,57
112,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,1952,1186,766,1833,1067,766,119,119,0,900,625,275,900,625,275,0,0,0,696,205,491,696,205,491,0,0,0,356,356,0,237,237,0,119,119,0
113,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",11239,6993,4246,9577,6067,3510,1662,926,736,3530,1952,1578,3530,1952,1578,0,0,0,5728,3493,2235,4715,3084,1631,1013,409,604,1981,1548,433,1332,1031,301,649,517,132
114,Suffolk County (Northwest)--Smithtown Town PUMA,2466,1592,874,2385,1511,874,81,81,0,1700,1035,665,1700,1035,665,0,0,0,685,476,209,685,476,209,0,0,0,81,81,0,0,0,0,81,81,0
115,Ulster County (East) PUMA,1906,949,957,1692,866,826,214,83,131,972,358,614,841,358,483,131,0,131,638,332,306,555,249,306,83,83,0,296,259,37,296,259,37,0,0,0
