,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Owner_mf_t,Total_Owner_m,Total_Owner_f,Total_NotOwner_mf_t,Total_NotOwner_m,Total_NotOwner_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Owner_mf_t,BABS_Owner_m,BABS_Owner_f,BABS_NotOwner_mf_t,BABS_NotOwner_m,BABS_NotOwner_f,Total_HS,Total_HS_m,Total_HS_f,HS_Owner_mf_t,HS_Owner_m,HS_Owner_f,HS_NotOwner_mf_t,HS_NotOwner_m,HS_NotOwner_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Owner_mf_t,HSINC_Owner_m,HSINC_Owner_f,HSINC_NotOwner_mf_t,HSINC_NotOwner_m,HSINC_NotOwner_f
48,Wayne & Seneca Counties PUMA,751.0,214.0,537.0,561.0,97.0,464.0,190.0,117.0,73.0,375.0,117.0,258.0,258.0,0.0,258.0,117.0,117.0,0.0,376.0,97.0,279.0,303.0,97.0,206.0,73.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Schenectady County--Schenectady City PUMA,6001.0,3059.0,2942.0,4867.0,2484.0,2383.0,1134.0,575.0,559.0,3924.0,2057.0,1867.0,3238.0,1797.0,1441.0,686.0,260.0,426.0,1741.0,953.0,788.0,1293.0,638.0,655.0,448.0,315.0,133.0,336.0,49.0,287.0,336.0,49.0,287.0,0.0,0.0,0.0
50,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,20014.0,9017.0,10997.0,8111.0,3561.0,4550.0,11903.0,5456.0,6447.0,10327.0,5107.0,5220.0,5177.0,2442.0,2735.0,5150.0,2665.0,2485.0,7812.0,3593.0,4219.0,2342.0,928.0,1414.0,5470.0,2665.0,2805.0,1875.0,317.0,1558.0,592.0,191.0,401.0,1283.0,126.0,1157.0
51,Nassau County (Northwest)--North Hempstead Town (North) PUMA,12538.0,5486.0,7052.0,8943.0,3992.0,4951.0,3595.0,1494.0,2101.0,7260.0,3290.0,3970.0,5172.0,2393.0,2779.0,2088.0,897.0,1191.0,4708.0,2196.0,2512.0,3277.0,1599.0,1678.0,1431.0,597.0,834.0,570.0,0.0,570.0,494.0,0.0,494.0,76.0,0.0,76.0
52,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,12173.0,6750.0,5423.0,10569.0,5911.0,4658.0,1604.0,839.0,765.0,2888.0,1089.0,1799.0,2523.0,925.0,1598.0,365.0,164.0,201.0,6853.0,4212.0,2641.0,5614.0,3537.0,2077.0,1239.0,675.0,564.0,2432.0,1449.0,983.0,2432.0,1449.0,983.0,0.0,0.0,0.0
53,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",14871.0,8986.0,5885.0,3280.0,1979.0,1301.0,11591.0,7007.0,4584.0,10108.0,6711.0,3397.0,2264.0,1778.0,486.0,7844.0,4933.0,2911.0,4292.0,1942.0,2350.0,1016.0,201.0,815.0,3276.0,1741.0,1535.0,471.0,333.0,138.0,0.0,0.0,0.0,471.0,333.0,138.0
54,Columbia & Greene Counties PUMA,1037.0,567.0,470.0,819.0,400.0,419.0,218.0,167.0,51.0,357.0,172.0,185.0,357.0,172.0,185.0,0.0,0.0,0.0,531.0,347.0,184.0,313.0,180.0,133.0,218.0,167.0,51.0,149.0,48.0,101.0,149.0,48.0,101.0,0.0,0.0,0.0
55,Rensselaer County--Troy City PUMA,1747.0,942.0,805.0,722.0,335.0,387.0,1025.0,607.0,418.0,1310.0,666.0,644.0,533.0,210.0,323.0,777.0,456.0,321.0,401.0,240.0,161.0,153.0,89.0,64.0,248.0,151.0,97.0,36.0,36.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0
56,Erie County (West Central)--Buffalo City (West) PUMA,5754.0,3435.0,2319.0,2100.0,1204.0,896.0,3654.0,2231.0,1423.0,2607.0,1160.0,1447.0,926.0,528.0,398.0,1681.0,632.0,1049.0,1803.0,1564.0,239.0,704.0,519.0,185.0,1099.0,1045.0,54.0,1344.0,711.0,633.0,470.0,157.0,313.0,874.0,554.0,320.0
57,Erie County (South) PUMA,1478.0,302.0,1176.0,1134.0,302.0,832.0,344.0,0.0,344.0,1153.0,302.0,851.0,809.0,302.0,507.0,344.0,0.0,344.0,325.0,0.0,325.0,325.0,0.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Oneida County (Central)--Greater Utica & Rome Cities PUMA,5250.0,2201.0,3049.0,2873.0,1160.0,1713.0,2377.0,1041.0,1336.0,2156.0,708.0,1448.0,1135.0,310.0,825.0,1021.0,398.0,623.0,2233.0,746.0,1487.0,1219.0,376.0,843.0,1014.0,370.0,644.0,861.0,747.0,114.0,519.0,474.0,45.0,342.0,273.0,69.0
59,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",35063.0,18866.0,16197.0,1752.0,956.0,796.0,33311.0,17910.0,15401.0,7727.0,3699.0,4028.0,1231.0,567.0,664.0,6496.0,3132.0,3364.0,19388.0,9978.0,9410.0,521.0,389.0,132.0,18867.0,9589.0,9278.0,7948.0,5189.0,2759.0,0.0,0.0,0.0,7948.0,5189.0,2759.0
60,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,23688.0,10482.0,13206.0,7762.0,2884.0,4878.0,15926.0,7598.0,8328.0,12873.0,5730.0,7143.0,5339.0,1734.0,3605.0,7534.0,3996.0,3538.0,7869.0,3315.0,4554.0,2174.0,1150.0,1024.0,5695.0,2165.0,3530.0,2946.0,1437.0,1509.0,249.0,0.0,249.0,2697.0,1437.0,1260.0
61,NYC-Manhattan Community District 10--Central Harlem PUMA,15107.0,8027.0,7080.0,1483.0,667.0,816.0,13624.0,7360.0,6264.0,6158.0,3165.0,2993.0,1344.0,592.0,752.0,4814.0,2573.0,2241.0,5805.0,3056.0,2749.0,139.0,75.0,64.0,5666.0,2981.0,2685.0,3144.0,1806.0,1338.0,0.0,0.0,0.0,3144.0,1806.0,1338.0
62,Nassau County (West Central)--North Hempstead Town (South) PUMA,17188.0,9063.0,8125.0,14992.0,7948.0,7044.0,2196.0,1115.0,1081.0,7871.0,3563.0,4308.0,6391.0,2780.0,3611.0,1480.0,783.0,697.0,7475.0,4383.0,3092.0,6945.0,4051.0,2894.0,530.0,332.0,198.0,1842.0,1117.0,725.0,1656.0,1117.0,539.0,186.0,0.0,186.0
