,puma,Unemployment_BABS_score,FT_Work_BABS_score,Poverty_BABS_score,Working_Poor_BABS_score,Rent_Burden_BABS_score,Home_Ownership_BABS_score,Income_level_BABS_score,Overall_BABS_score,Unemployment_HS_score,FT_Work_HS_score,Poverty_HS_score,Working_Poor_HS_score,Rent_Burden_HS_score,Home_Ownership_HS_score,Income_level_HS_score,Overall_HS_score,Unemployment_BABS_grade,FT_Work_BABS_grade,Poverty_BABS_grade,Working_Poor_BABS_grade,Rent_Burden_BABS_grade,Home_Ownership_BABS_grade,Income_level_BABS_grade,Overall_BABS_grade,Unemployment_HS_grade,FT_Work_HS_grade,Poverty_HS_grade,Working_Poor_HS_grade,Income_level_HS_grade,Rent_Burden_HS_grade,Home_Ownership_HS_grade,Overall_HS_grade
10,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",#DIV/0!,-0.029058269669975784,0.6342885740354767,#DIV/0!,-0.5073698039934104,3.602234472422025,-0.08561643243661601,#DIV/0!,#DIV/0!,0.045043957373113654,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.8539899959880131,#DIV/0!,#DIV!0,C,B-,#DIV!0,C-,A,C,#DIV!0,#DIV!0,C,#DIV!0,#DIV!0,B,#DIV!0,#DIV!0,#DIV!0
11,Saratoga County (South & Central) PUMA,#DIV/0!,-0.12380768001900626,#DIV/0!,#DIV/0!,#DIV/0!,-0.06336324563767361,-0.1518604362663582,#DIV/0!,#DIV/0!,0.045043957373113654,0.4618170003494565,#DIV/0!,#DIV/0!,3.801926394935731,3.001089284120949,#DIV/0!,#DIV!0,C,#DIV!0,#DIV!0,#DIV!0,C,C,#DIV!0,#DIV!0,C,B-,#DIV!0,A,#DIV!0,A,#DIV!0
12,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,#DIV/0!,-0.16199302032861546,#DIV/0!,#DIV/0!,#DIV/0!,-0.231421313770365,-0.3200097248838715,#DIV/0!,0.4865536262636836,-1.0467983748704972,#DIV/0!,#DIV/0!,#DIV/0!,-0.08660857504450119,-0.7858815683142095,#DIV/0!,#DIV!0,C,#DIV!0,#DIV!0,#DIV!0,C,C-,#DIV!0,B-,D,#DIV!0,#DIV!0,D,#DIV!0,C,#DIV!0
13,Columbia & Greene Counties PUMA,0.3241397158069529,0.03295651327643146,0.7403742545391474,0.7566693776455596,#DIV/0!,0.30996279733767523,0.038674999082021,#DIV/0!,#DIV/0!,-2.00254162496811,0.19566083599409556,#DIV/0!,#DIV/0!,-0.4776263523018309,2.7751360328493835,#DIV/0!,B-,C,B-,B,#DIV!0,B-,C,#DIV!0,#DIV!0,E,C,#DIV!0,A,#DIV!0,C-,#DIV!0
14,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,0.15812742737824056,-0.2969677253482258,0.5672871929544663,0.37086401845374334,0.5717383268094843,-0.056240182069135204,-0.03906484316323118,0.1822491735736203,#DIV/0!,-0.09000970210285218,0.02594503404796503,-1.2422761058680198,#DIV/0!,-0.3672525253863847,-0.47924551520919034,#DIV/0!,C,C-,B-,B-,B-,C,C,C,#DIV!0,C,C,D,C-,#DIV!0,C-,#DIV!0
15,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,#DIV/0!,-0.11020727639753529,0.6706712242424259,#DIV/0!,#DIV/0!,-0.28474730630821654,-0.21741210753807116,#DIV/0!,#DIV/0!,1.5074921098182894,-1.3053714392631002,#DIV/0!,#DIV/0!,-0.6765107561335906,-0.7576733937631221,#DIV/0!,#DIV!0,C,B-,#DIV!0,#DIV!0,C-,C,#DIV!0,#DIV!0,A-,D-,#DIV!0,D,#DIV!0,C-,#DIV!0
16,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,0.2345037089800454,-0.13199857826658948,0.18929890091154616,0.20049142699284805,#DIV/0!,-0.21874517171277466,-0.17827945685515798,#DIV/0!,#DIV/0!,0.14575065002660512,#DIV/0!,#DIV/0!,#DIV/0!,-0.34499026087583434,-0.528137527304253,#DIV/0!,C,C,C,C,#DIV!0,C,C,#DIV!0,#DIV!0,C,#DIV!0,#DIV!0,C-,#DIV!0,C-,#DIV!0
17,Putnam County PUMA,#DIV/0!,-0.17079658640220863,0.25113192861383177,0.7566693776455596,#DIV/0!,-0.011481385118487165,0.9986880900914974,#DIV/0!,-0.09026315067854696,1.5053028879643253,0.4618170003494565,0.8002577883835086,#DIV/0!,-0.365662091518067,1.7188291788220098,#DIV/0!,#DIV!0,C,B-,B,#DIV!0,C,B,#DIV!0,C,A-,B-,B,A-,#DIV!0,C-,#DIV!0
18,Nassau County (Northwest)--North Hempstead Town (North) PUMA,0.030307424881226903,-0.09321755671042924,0.4412329020660933,#DIV/0!,#DIV/0!,-0.20471736176501934,-0.10384727239419363,#DIV/0!,0.19937891016181802,-0.4038167194152295,-0.6689038183866751,#DIV/0!,#DIV/0!,-0.46095166619515826,-0.8933344406425459,#DIV/0!,C,C,B-,#DIV!0,#DIV!0,C,C,#DIV!0,C,C-,C-,#DIV!0,D,#DIV!0,C-,#DIV!0
19,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,#DIV/0!,-0.18699649406497318,#DIV/0!,#DIV/0!,#DIV/0!,0.013121821223265662,-0.26847881865113216,#DIV/0!,#DIV/0!,1.6119126731445952,-0.4207986902996112,#DIV/0!,#DIV/0!,-0.2065593755197423,-0.7122836414219753,#DIV/0!,#DIV!0,C,#DIV!0,#DIV!0,#DIV!0,C,C-,#DIV!0,#DIV!0,A-,C-,#DIV!0,C-,#DIV!0,C,#DIV!0
20,Rockland County (North)--New City & Congers PUMA,#DIV/0!,0.4865906472553717,0.7403742545391474,#DIV/0!,#DIV/0!,-0.15127417596185083,0.0598082488696264,#DIV/0!,#DIV/0!,1.0568941983091624,-0.4128878186664279,-0.17523131090079624,#DIV/0!,-0.20589213476394702,-0.3744531903020682,#DIV/0!,#DIV!0,B-,B-,#DIV!0,#DIV!0,C,C,#DIV!0,#DIV!0,B,C-,C,C-,#DIV!0,C,#DIV!0
21,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",#DIV/0!,3.3230759653169675,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.24683086475834015,#DIV/0!,#DIV/0!,-0.5514962926889216,0.3689948615495242,0.5817943310572019,0.5974183408263973,#DIV/0!,1.606299924602571,#DIV/0!,#DIV!0,A,#DIV!0,#DIV!0,#DIV!0,#DIV!0,C,#DIV!0,#DIV!0,C-,B-,B-,A-,B-,#DIV!0,#DIV!0
22,Orange County (Northwest) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.35494292779192416,-0.23715202435998817,0.30564887095762866,#DIV/0!,#DIV/0!,-0.09416717611167993,0.28229602323287845,#DIV/0!,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,B-,C,B-,#DIV!0,B-,#DIV!0,C,#DIV!0
23,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,-3.2848856659094685,-0.13791532420799013,-1.2347428291172098,#DIV/0!,-3.842095256717737,1.1368716641737728,0.01860109214767796,#DIV/0!,#DIV/0!,0.7998540824786761,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.7469385832520984,#DIV/0!,E,C,D,#DIV!0,E,B,C,#DIV!0,#DIV!0,B,#DIV!0,#DIV!0,B-,#DIV!0,#DIV!0,#DIV!0
24,Dutchess County (Southwest) PUMA,0.6429061955761847,0.09983596215969383,0.318351491985594,0.59378264823509,0.5271767854210339,-0.020745699958270858,-0.058853899542661,0.3003504976966664,#DIV/0!,0.4028533390970798,0.32769596578777505,0.6020426596300603,0.9049720232207883,-0.48266401650015184,5.390357838670972,#DIV/0!,B-,C,B-,B-,B-,C,C,B-,#DIV!0,B-,B-,B-,A,B,C-,#DIV!0
25,Westchester County (Northwest) PUMA,#DIV/0!,-0.15996507800942436,0.5509975901488194,#DIV/0!,0.7275596419030033,-0.4319668111380123,-0.37452722252219506,#DIV/0!,#DIV/0!,0.8666926782643148,-0.04254773096264128,#DIV/0!,0.3885187525779453,-0.6364398960453,-0.4936725131526221,#DIV/0!,#DIV!0,C,B-,#DIV!0,B-,C-,C-,#DIV!0,#DIV!0,B,C,#DIV!0,C-,B-,C-,#DIV!0
26,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,#DIV/0!,-0.4107831814608723,#DIV/0!,#DIV/0!,#DIV/0!,0.14508425819673734,0.06860381362634861,#DIV/0!,#DIV/0!,-0.0419804509269938,#DIV/0!,#DIV/0!,#DIV/0!,-0.0041011548259222265,-0.5149597057011581,#DIV/0!,#DIV!0,C-,#DIV!0,#DIV!0,#DIV!0,C,C,#DIV!0,#DIV!0,C,#DIV!0,#DIV!0,C-,#DIV!0,C,#DIV!0
27,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,0.6042960118808499,-0.21300968852357602,0.27646017716418,0.7566693776455596,#DIV/0!,-0.585054814722158,-0.3437424442599716,#DIV/0!,#DIV/0!,-0.6885514940404209,-2.582529661223743,-2.7790740837643497,-3.8801590379967776,-0.12076314667191003,-0.22111165601422514,#DIV/0!,B-,C,B-,B,#DIV!0,C-,C-,#DIV!0,#DIV!0,C-,E,E,C,E,C,#DIV!0
28,Saratoga County (Outer) PUMA,#DIV/0!,0.33785225065555,#DIV/0!,#DIV/0!,#DIV/0!,-0.27133995334431615,0.09536203988878476,#DIV/0!,#DIV/0!,-1.4774425579633228,0.3366140020982678,0.29298361132325834,#DIV/0!,0.7290120778941748,-0.3043031649235925,#DIV/0!,#DIV!0,B-,#DIV!0,#DIV!0,#DIV!0,C-,C,#DIV!0,#DIV!0,D-,B-,B-,C-,#DIV!0,B-,#DIV!0
29,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,0.39425055744728105,0.47482579591660795,0.4614392263438361,0.40348941418922396,0.15662080415783286,0.2686015887142262,-0.06122563721407294,0.299714535650705,#DIV/0!,-0.24624263562952095,-0.13979743462389346,-1.7125410460940214,-0.8128178363800933,0.42123311887564735,-0.1578838697905527,#DIV/0!,B-,B-,B-,B-,C,B-,C,B-,#DIV!0,C,C,D-,C,D,B-,#DIV!0
30,Erie County (South) PUMA,#DIV/0!,-0.17079658640220863,#DIV/0!,#DIV/0!,#DIV/0!,-0.5100321233037913,-0.16153719909013659,#DIV/0!,#DIV/0!,1.167353451180315,#DIV/0!,#DIV/0!,#DIV/0!,-0.47229877471663767,0.22972274837993248,#DIV/0!,#DIV!0,C,#DIV!0,#DIV!0,#DIV!0,C-,C,#DIV!0,#DIV!0,B,#DIV!0,#DIV!0,C,#DIV!0,C-,#DIV!0
31,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",#DIV/0!,-0.34137932132053356,#DIV/0!,#DIV/0!,#DIV/0!,-0.47628080397575717,10.846282469510585,#DIV/0!,#DIV/0!,-0.5633083999384928,#DIV/0!,#DIV/0!,#DIV/0!,-0.09033248115444747,0.19698920361938524,#DIV/0!,#DIV!0,C-,#DIV!0,#DIV!0,#DIV!0,C-,A,#DIV!0,#DIV!0,C-,#DIV!0,#DIV!0,C,#DIV!0,C,#DIV!0
32,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,#DIV/0!,-0.5899779428282661,-2.2795598867931273,#DIV/0!,-0.21071788814511902,-0.11218185147152672,0.10016867719712602,#DIV/0!,#DIV/0!,0.11976186422137433,0.1950809746077604,0.186619117804538,-0.12408902765177002,-0.34826498581294757,0.4430614485963957,#DIV/0!,#DIV!0,C-,E,#DIV!0,C,C,C,#DIV!0,#DIV!0,C,C,C,B-,C,C-,#DIV!0
33,Suffolk County (Central)--Brookhaven Town (Central) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.7932411920171372,#DIV/0!,#DIV/0!,0.4865536262636836,0.470273645951985,#DIV/0!,#DIV/0!,#DIV/0!,0.2214600246523552,-0.3037259619599081,#DIV/0!,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,B,#DIV!0,#DIV!0,B-,B-,#DIV!0,#DIV!0,C-,#DIV!0,C,#DIV!0
34,St. Lawrence County PUMA,#DIV/0!,-0.17079658640220863,#DIV/0!,#DIV/0!,#DIV/0!,-0.5325813203473659,-0.010052230506892988,#DIV/0!,0.4865536262636836,0.34741029766122755,#DIV/0!,#DIV/0!,#DIV/0!,-0.5580825152362612,-0.0730023911313522,#DIV/0!,#DIV!0,C,#DIV!0,#DIV!0,#DIV!0,C-,C,#DIV!0,B-,B-,#DIV!0,#DIV!0,C,#DIV!0,C-,#DIV!0
35,Genesee & Orleans Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0
36,Monroe County (Central)--Rochester City (West) PUMA,0.6672540576642745,#DIV/0!,0.5214863690159555,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.045043957373113654,0.08253986349948546,#DIV/0!,#DIV/0!,-0.8711960628415873,-1.1641289209029795,#DIV/0!,B-,#DIV!0,B-,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,C,C,#DIV!0,D,#DIV!0,D,#DIV!0
37,Wayne & Seneca Counties PUMA,#DIV/0!,-0.21120117187016826,#DIV/0!,#DIV/0!,#DIV/0!,1.9126954714537534,0.0466323085654464,#DIV/0!,#DIV/0!,-0.025971220849368443,#DIV/0!,#DIV/0!,#DIV/0!,-0.8322659569834249,-1.0500362026350198,#DIV/0!,#DIV!0,C,#DIV!0,#DIV!0,#DIV!0,A,C,#DIV!0,#DIV!0,C,#DIV!0,#DIV!0,D,#DIV!0,D,#DIV!0
38,Warren & Washington Counties PUMA,#DIV/0!,0.4118375360457692,0.7403742545391474,0.7566693776455596,0.7275596419030033,-1.2696165027087596,0.5484987356139346,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV!0,B-,B-,B,B-,D-,B-,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0
39,Erie County (North Central) PUMA,#DIV/0!,-0.45889080375503305,#DIV/0!,#DIV/0!,#DIV/0!,0.14775801268131944,-0.4459374738317576,#DIV/0!,#DIV/0!,0.045043957373113654,0.4618170003494565,#DIV/0!,#DIV/0!,1.2220758042050288,0.5859274801673086,#DIV/0!,#DIV!0,C-,#DIV!0,#DIV!0,#DIV!0,C,C-,#DIV!0,#DIV!0,C,B-,#DIV!0,B-,#DIV!0,B,#DIV!0
40,"Clinton, Franklin, Essex & Hamilton Counties PUMA",#DIV/0!,0.2504381292184756,#DIV/0!,#DIV/0!,#DIV/0!,-1.192058286030862,-0.31403185992750593,#DIV/0!,#DIV/0!,-0.4535265206630754,0.19268926159314861,0.0707749972339739,-0.24254063982417484,1.749142053924204,-1.146883932070009,#DIV/0!,#DIV!0,B-,#DIV!0,#DIV!0,#DIV!0,D,C-,#DIV!0,#DIV!0,C-,C,C,D,C,A-,#DIV!0
41,Dutchess County (North & East) PUMA,#DIV/0!,-0.3903727988907254,0.7403742545391474,#DIV/0!,#DIV/0!,-0.2879264164355827,-0.07720347902341762,#DIV/0!,#DIV/0!,0.7811373572134542,-0.15934862238135777,#DIV/0!,#DIV/0!,0.07337124245382785,-1.1974451911975033,#DIV/0!,#DIV!0,C-,B-,#DIV!0,#DIV!0,C-,C,#DIV!0,#DIV!0,B,C,#DIV!0,D,#DIV!0,C,#DIV!0
42,Tompkins County PUMA,0.7985490252498569,-0.6602841120565518,0.3874582977780885,0.4965429997846862,-0.37217674412240676,0.38629308934879353,0.14860467885517745,0.169283890691092,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.8711960628415873,#DIV/0!,#DIV/0!,B,C-,B-,B-,C-,B-,C,C,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,D,#DIV!0
43,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",-1.3119301851610075,-0.347465555741116,-0.08081132886949297,0.26556170559719205,-0.8851529812656804,-0.022625513795296048,-0.24775032049323759,-0.37573916853266265,#DIV/0!,-0.7970688649815441,#DIV/0!,#DIV/0!,#DIV/0!,-0.8711960628415873,0.27451533499542863,#DIV/0!,D-,C-,C,B-,D,C,C,C-,#DIV!0,D,#DIV!0,#DIV!0,B-,#DIV!0,D,#DIV!0
44,Onondaga County (Central)--Syracuse City PUMA,#DIV/0!,-0.8403610263866252,#DIV/0!,#DIV/0!,#DIV/0!,-0.7884010816051467,-0.18770586157708347,#DIV/0!,#DIV/0!,-0.39276116508767195,0.16475325792262466,0.4917729423962896,#DIV/0!,-0.2685050258687971,-0.16747399496912596,#DIV/0!,#DIV!0,D,#DIV!0,#DIV!0,#DIV!0,D,C,#DIV!0,#DIV!0,C-,C,B-,C,#DIV!0,C-,#DIV!0
45,Suffolk County (South Central)--Brookhaven Town (South) PUMA,#DIV/0!,2.519030945565958,#DIV/0!,#DIV/0!,0.7275596419030033,4.3369151503710786,-0.34988122469765864,#DIV/0!,#DIV/0!,-0.018857938591016348,#DIV/0!,#DIV/0!,#DIV/0!,-0.3372155987094638,2.4395096157101444,#DIV/0!,#DIV!0,A,#DIV!0,#DIV!0,B-,A,C-,#DIV!0,#DIV!0,C,#DIV!0,#DIV!0,A,#DIV!0,C-,#DIV!0
46,Suffolk County (Northwest)--Smithtown Town PUMA,0.48421791378099754,0.17197615011851006,0.05723760965490584,-0.2974527200679697,#DIV/0!,-0.38887222614886807,-0.10397269372388912,#DIV/0!,#DIV/0!,-0.8315021211727001,0.2003624969720281,#DIV/0!,#DIV/0!,0.07337124245382785,-0.2434007175264164,#DIV/0!,B-,C,C,C-,#DIV!0,C-,C,#DIV!0,#DIV!0,D,C,#DIV!0,C,#DIV!0,C,#DIV!0
47,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,#DIV/0!,-2.1129103278954693,-0.7401552045728381,#DIV/0!,#DIV/0!,-1.2696165027087596,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV!0,E,C-,#DIV!0,#DIV!0,D-,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0
48,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,#DIV/0!,-0.41124071504125514,-0.13419239698045451,-0.5445111934345871,-1.3971048853669026,0.5883375987390831,-0.2216265162197598,#DIV/0!,#DIV/0!,-0.22005877643159522,-8.136393248934347,#DIV/0!,0.1678552279221208,-0.31381573242790295,-0.5894769989315347,#DIV/0!,#DIV!0,C-,C,C-,D-,B-,C,#DIV!0,#DIV!0,C,E,#DIV!0,C-,C,C-,#DIV!0
49,Onondaga County (Central)--Syracuse City (Outer) PUMA,#DIV/0!,0.29687333180795067,0.7403742545391474,0.7566693776455596,0.029362966796770872,-0.6868507616099172,-0.10272819600847967,#DIV/0!,#DIV/0!,0.8027535540781052,-0.9082506084352645,#DIV/0!,0.9049720232207883,0.03898029754123502,2.079901045605694,#DIV/0!,#DIV!0,B-,B-,B,C,C-,C,#DIV!0,#DIV!0,B,D,#DIV!0,A,B,C,#DIV!0
50,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,#DIV/0!,-1.4038846762391994,-3.3119438262635037,#DIV/0!,#DIV/0!,-1.2696165027087596,-0.3480971460338195,#DIV/0!,#DIV/0!,0.045043957373113654,#DIV/0!,#DIV/0!,#DIV/0!,-0.6935974749106693,-0.7175010778458499,#DIV/0!,#DIV!0,D-,E,#DIV!0,#DIV!0,D-,C-,#DIV!0,#DIV!0,C,#DIV!0,#DIV!0,C-,#DIV!0,C-,#DIV!0
51,Erie County (West Central)--Buffalo City (West) PUMA,#DIV/0!,-0.82397385372057,0.18342756188877776,#DIV/0!,0.6813394951527412,-0.6077096544066326,0.12439704120603057,#DIV/0!,#DIV/0!,-0.9887941344994193,0.18101159142999845,#DIV/0!,-0.11402256492542936,0.10902582086935399,-0.3955326693791909,#DIV/0!,#DIV!0,D,C,#DIV!0,B-,C-,C,#DIV!0,#DIV!0,D,C,#DIV!0,C-,C,C,#DIV!0
52,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",#DIV/0!,-0.6922408238442348,#DIV/0!,#DIV/0!,0.7275596419030033,#DIV/0!,0.2909003181280595,#DIV/0!,#DIV/0!,0.045043957373113654,#DIV/0!,#DIV/0!,#DIV/0!,0.07337124245382785,-0.38066337565324454,#DIV/0!,#DIV!0,C-,#DIV!0,#DIV!0,B-,#DIV!0,B-,#DIV!0,#DIV!0,C,#DIV!0,#DIV!0,C-,#DIV!0,C,#DIV!0
53,Monroe County (North & West) PUMA,#DIV/0!,-0.5935554507569154,-0.2534602500431213,#DIV/0!,#DIV/0!,-1.2696165027087596,-0.42223322003205804,#DIV/0!,#DIV/0!,0.10456892136226223,0.4618170003494565,0.8002577883835086,#DIV/0!,-0.05529992417253708,0.03315877077090574,#DIV/0!,#DIV!0,C-,C-,#DIV!0,#DIV!0,D-,C-,#DIV!0,#DIV!0,C,B-,B,C,#DIV!0,C,#DIV!0
