,puma,Unemployment_BABS_score,FT_Work_BABS_score,Poverty_BABS_score,Working_Poor_BABS_score,Rent_Burden_BABS_score,Home_ownership_BABS_score,Income_level_BABS_score,Overall_BABS_score,Unemployment_HS_score,FT_Work_HS_score,Poverty_HS_score,Working_Poor_HS_score,Rent_Burden_HS_score,Home_ownership_HS_score,Income_level_HS_score,Overall_HS_score,Unemployment_BABS_grade,FT_Work_BABS_grade,Poverty_BABS_grade,Working_Poor_BABS_grade,Rent_Burden_BABS_grade,Home_ownership_BABS_grade,Income_level_BABS_grade,Overall_BABS_grade,Unemployment_HS_grade,FT_Work_HS_grade,Poverty_HS_grade,Working_Poor_HS_grade,Income_level_HS_grade,Rent_Burden_HS_grade,Home_ownership_HS_grade,Overall_HS_grade
20,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,0.06022772638567139,0.014671566735830857,0.06646831568401002,0.066621602086246,0.013569384731907285,0.33316765761173633,1.2339774929898553,0.25552910660360817,0.2794281799714422,0.08690193935575646,0.0695037841158729,0.07094630638253134,-0.05394627941109469,0.13211306954758678,0.3981046226076659,0.1404359460813944,C,C,C,C,C,B-,B,B-,B-,C,C,C,B-,C,C,C
21,Westchester County (Northwest) PUMA,0.40326889440511693,0.2004755536516252,0.5484267708366031,0.5485814799206816,0.27824795275802056,0.3221712314479541,0.146071453583157,0.34960619094330836,0.5059507458408543,-0.2505412436686624,-0.4128623440352281,-0.4113985103405306,0.3287285493594286,-0.010167078192021678,0.030544572989583168,-0.03139218686379667,B-,C,B-,B-,B-,B-,C,B-,B-,C-,C-,C-,C,B-,C,C
22,Albany County (Outside Albany City) PUMA,0.40326889440511693,0.32405213595662535,-0.2239318317465944,-0.2237794025697321,-0.09591419468350978,-0.22856444973869255,-0.4861844587215565,-0.07586475815690615,-2.4860463556320544,-0.6732806660573283,-3.3088824879978276,-3.307290705176324,-1.4883607284396871,-1.3435313905380093,-1.1277966095608203,-1.9621698490574357,B-,B-,C,C,C,C,C-,C,E,C-,E,E,D,D-,D-,E
23,Monroe County (South) PUMA,0.40326889440511693,0.8615589707600289,-1.3567696887584872,-1.3566206035790846,0.27824795275802056,-0.19934233516695143,-0.17605292609524162,-0.2208156765252284,0.5059507458408543,0.3962594367124854,0.8700552472250189,0.8714624003106717,0.9066204874533014,-0.38081846110600087,-0.06248024485334469,0.4438642302261409,B-,B,D-,D-,B-,C,C,C,B-,B-,B,B,C,B,C-,B-
24,Jefferson & Lewis Counties PUMA,0.40326889440511693,0.2780480518682532,-1.2094904984482457,-1.209340978518861,-8.238511173622209,-0.34387007225965954,-0.8132341442195156,-1.5904471315421602,-0.7348815423572792,0.02640613543447992,-0.20967372258493258,-0.208218865970987,-0.27193973765505797,-0.874283061138049,-0.8096376719284308,-0.4403183523143224,B-,B-,D,D,E,C-,D,D-,C-,C,C,C,D,C-,D,C-
25,"Chenango, Delaware & Broome (East) Counties PUMA",0.40326889440511693,1.3167938793122889,0.24188937281110862,0.2420431770346425,0.27824795275802056,-0.5484458210866732,1.2972018210302794,0.46157132518068333,-3.310694466640121,-1.170417181564801,-0.8781738273727502,-0.8766894357416344,-2.097126995577293,0.49581775288777974,-0.7574425911796673,-1.2278181064554983,B-,A-,C,C,B-,C-,A-,B-,E,D,D,D,D,E,B-,D
26,Erie County (Central) PUMA,-2.7149492975598544,-0.9594252485247621,-2.240617438553399,-2.2404709623834074,-4.862767766456674,0.17142956223666378,0.42685263012044994,-1.7742783601601404,-0.6535617569160811,-0.3959547898205731,-0.3079803433056566,-0.3065211434048362,0.9066204874533014,0.36480772882533613,-0.6049272595555986,-0.14250243953201544,E,D,E,E,E,C,B-,E,C-,C-,C-,C-,C-,B,B-,C
27,St. Lawrence County PUMA,0.40326889440511693,0.6068513127446696,0.5484267708366031,0.5485814799206816,0.27824795275802056,-0.5090490763065557,0.7602463592066303,0.3766533847950237,-2.7890642671343167,1.2582066269889505,-0.21772305431119832,-0.21626784206955868,#DIV/0!,1.133857579201136,-1.4435190220963454,#DIV/0!,B-,B-,B-,B-,B-,C-,B,B-,E,A-,C,C,D-,#DIV!0,B,#DIV!0
28,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",0.06963475910759599,0.03142357476861108,-0.023141243544109586,-0.022988221658226556,0.19046259389714834,0.25950330271285954,-1.1617554152963165,-0.09383723571606252,0.1787080141659243,-0.1924477570017858,0.021758797019146844,0.023203428708083,-0.39394160336619866,-0.9204099371062433,-0.5931871979632569,-0.2680451793634758,C,C,C,C,C,B-,D,C,C,C,C,C,C-,C-,D,C-
29,Suffolk County (North Central)--Brookhaven Town (North) PUMA,0.40326889440511693,0.8753911335725961,0.5484267708366031,0.5485814799206816,#DIV/0!,0.3011370262696851,-0.1158714491152329,#DIV/0!,-0.7071508589522697,1.3794991041211395,0.49207745044988127,0.49350130298051204,0.37004846501214556,0.20294678133623453,0.7799487274939251,0.4301244246345098,B-,B,B-,B-,#DIV!0,B-,C,#DIV!0,C-,A-,B-,B-,B,B-,C,B-
30,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,0.19016825321293065,0.26528210371651706,0.254669543192794,0.25482338514181263,0.10402901001717056,2.7844542415872433,0.7748183153311025,0.6611778360285101,0.008676091203985636,0.8328823002040794,0.5794239885143145,0.5808439819857125,0.5018840191988558,-0.5185663974069783,0.37141487425577197,0.3366512654222488,C,B-,B-,B-,C,A,B,B-,C,B,B-,B-,B-,B-,C-,B-
31,Cayuga & Onondaga (South) Counties PUMA,#DIV/0!,#DIV/0!,-4.726203292320341,-4.726064153292845,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-2.040652921141729,-1.8803566779424827,1.245251733315574,1.2466423098373944,#DIV/0!,1.2159553593961363,4.99423767804858,#DIV/0!,#DIV!0,#DIV!0,E,E,#DIV!0,#DIV!0,#DIV!0,#DIV!0,E,E,B,B,A,#DIV!0,B,#DIV!0
32,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,0.40326889440511693,0.6943804373494271,0.5484267708366031,0.5485814799206816,#DIV/0!,0.3397757899089119,-0.5753381110269825,#DIV/0!,0.5059507458408543,0.5394457215512057,-0.1333806352019321,-0.13192914929448257,#DIV/0!,0.6196373715970004,-0.7118839351637264,#DIV/0!,B-,B-,B-,B-,#DIV!0,B-,C-,#DIV!0,B-,B-,C,C,C-,#DIV!0,B-,#DIV!0
33,Fulton & Montgomery Counties PUMA,0.40326889440511693,-1.6203056543057157,-0.6580554397917859,-0.6579042920942046,0.27824795275802056,-0.021708133391990427,-0.1716706759614605,-0.34973247834028853,0.3330113817635558,0.10528042332203226,-1.3616203970922118,-1.3601146462980453,-0.23502030944667024,-1.3706965313800556,-0.8089243992823222,-0.6711549254876739,B-,D-,C-,C-,B-,C,C,C-,B-,C,D-,D-,D,C,D-,C-
34,Onondaga County (Central)--Syracuse City (Outer) PUMA,0.40326889440511693,-0.8438285702615679,0.5484267708366031,0.5485814799206816,0.27824795275802056,-0.1525922776756251,0.572744955451732,0.19354988649070876,-0.8358405627640584,-2.3539255740186653,0.2456831843784932,0.24711792285936834,0.9066204874533014,-0.0052125559608908155,0.27367386010709266,-0.21741189113505127,B-,D,B-,B-,B-,C,B-,C,D,E,C,C,B-,B,C,C
35,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,0.40326889440511693,0.46547158770687835,-1.0212653850706686,-1.0211153095239929,-0.29374718627116464,0.3540761799696291,0.14953500230482447,-0.13768231663991104,-0.21972885828476352,-0.11688812300058074,0.028289937434302255,0.029734280570786555,0.20659789854949398,0.25565745152150193,-0.042755092590121446,0.02012964202865986,B-,B-,D,D,C-,B-,C,C,C,C,C,C,C,C,B-,C
36,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,0.40326889440511693,1.1961489741032076,0.5484267708366031,0.5485814799206816,#DIV/0!,0.8831088636063499,-1.456805926637513,#DIV/0!,-0.6319711981141997,0.7740474260448491,-0.5474841885484207,-0.5460144071231833,0.9066204874533014,-0.2912207489361652,1.2498826500307174,0.13055143154384272,B-,B,B-,B-,#DIV!0,B,D-,#DIV!0,C-,B,C-,C-,B,B,C-,C
37,Suffolk County (Central)--Brookhaven Town (Central) PUMA,0.40326889440511693,-1.0982381095795657,0.5484267708366031,0.5485814799206816,#DIV/0!,-0.1136433668734856,-0.37154859716421595,#DIV/0!,0.1258737794375436,0.4300427662227137,0.49606575734534514,0.49748943366850523,-0.0009329615906010253,0.45927600144534125,-0.23982269703568776,0.2525702970704514,B-,D,B-,B-,#DIV!0,C,C-,#DIV!0,C,B-,B-,B-,C,C,B-,B-
38,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",0.26004270552807246,-0.13369437255065805,0.13175102427561988,0.1319045033843499,0.27824795275802056,0.05481363400397585,0.020521718819611113,0.10622673803128453,0.24193740774659644,-0.0487121201642733,0.5286828467888222,0.5301050820556684,0.286727265277302,-0.5426617334630394,0.11434647681507652,0.15863217500802182,B-,C,C,C,B-,C,C,C,C,C,B-,B-,C,B-,C-,C
39,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,0.40326889440511693,-0.23305392127480834,0.1645021425205388,0.1646557183065254,0.27824795275802056,-0.7464866794920564,0.09339614553896033,0.0177900361088996,0.5059507458408543,0.37009507678399717,0.3280976787875712,0.32952877611193787,0.10618702416834462,0.13478238935330283,0.35215751605388956,0.3038284581571283,B-,C,C,C,B-,C-,C,C,B-,B-,B-,B-,B-,C,C,B-
40,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",-1.839367990350847,-1.6556634846327616,-0.035166070418168834,-0.035013084028089794,0.0761191192379793,-0.6314133260286425,0.33366206347788807,-0.5409775389632347,0.28044202729937856,-0.0729634971230928,-0.30440869042829205,-0.3029496483267425,0.13693839475305697,0.18958196774778868,0.7550027328506083,0.09737761239610074,E,D-,C,C,C,C-,B-,C-,B-,C,C-,C-,B,C,C,C
41,Suffolk County (Central)--Islip Town (East) PUMA,0.40326889440511693,0.14038368964470888,0.5484267708366031,0.5485814799206816,0.27824795275802056,-0.7231105512743774,-0.9514270350125354,0.034910171611174046,0.5059507458408543,-0.11596578397024399,1.245251733315574,1.2466423098373944,-0.2328946814548402,-0.05074968253772376,0.18948267333025942,0.3982453306230392,B-,C,B-,B-,B-,C-,D,C,B-,C,B,B,C,C,C,B-
42,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",-1.6754804205844405,0.5582885457455127,0.5484267708366031,0.5485814799206816,0.27824795275802056,-2.5001567806101854,0.20890538534407857,-0.2904552952271042,0.5059507458408543,0.5014257007122936,1.009247135390682,1.0106481388366004,0.19271992299186075,-1.6633777401905523,-0.5246189000774346,0.14742785764347205,D-,B-,B-,B-,B-,E,C,C-,B-,B-,B,B,C-,C,D-,C
43,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",-1.6272589882765998,1.1380254083734795,0.08020412685299452,0.08035745380164885,0.21905729690747003,-0.06396618994988465,0.09089351660895152,-0.011812482240277143,0.17472349683602692,-0.5081632653110403,0.49208684879349046,0.4935107009088928,0.0779572393949676,-0.47488960611115644,-0.0687850970302445,0.026634331068705237,D-,B,C,C,C,C,C,C,C,C-,B-,B-,C,C,C-,C
44,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,0.40326889440511693,0.22898720087615426,-0.07669376362780425,-0.07654089982234731,-0.13258046014860922,0.6363770392259259,-0.22850387487391655,0.10775916229064571,0.08036033792421929,-0.19238312898471452,0.06504664009856345,0.06648935928639534,0.04415717164443708,-0.5169249782506619,0.3464613454596062,-0.015256178974593573,B-,C,C,C,C,B-,C,C,C,C,C,C,B-,C,C-,C
45,Saratoga County (Outer) PUMA,0.40326889440511693,-0.2575254239904467,0.5484267708366031,0.5485814799206816,#DIV/0!,0.4748154089754666,0.440318056248106,#DIV/0!,0.5059507458408543,0.14733103196189803,1.245251733315574,1.2466423098373944,#DIV/0!,1.0969889107134596,-0.5629802556581904,#DIV/0!,B-,C-,B-,B-,#DIV!0,B-,B-,#DIV!0,B-,C,B,B,C-,#DIV!0,B,#DIV!0
46,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",-2.0963099267179586,-0.6060520789176131,-0.986424431872468,-0.986274253479601,-0.38592309851858053,-0.43723592529126926,2.3620074273197917,-0.44803032678252847,-0.25540336778791417,0.8955254776783043,0.025543185670976565,0.026987650161758213,-0.4566919220134368,0.1157284067070147,-0.007309160993933074,0.04919718134610995,E,C-,D,D,C-,C-,A,C-,C-,B,C,C,C,C-,C,C
47,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",0.40326889440511693,-0.5733228900441054,0.5484267708366031,0.5485814799206816,0.07809771878805553,-0.11566867817923758,-0.8919433860205661,-0.00036572718477884917,0.15622257088829636,0.7593261145806827,0.9361685687741271,0.9375728009057319,0.9066204874533014,-0.6474296281276982,-1.2237954740444856,0.26066934863285085,B-,C-,B-,B-,C,C,D,C,C,B,B,B,D,B,C-,B-
48,Wayne & Seneca Counties PUMA,0.40326889440511693,-1.2268195039068814,0.18055647902229227,0.1807101021986977,-0.29546361086562145,-0.7424008761778035,-0.39410667540245703,-0.2706078843895224,-2.1205024508050934,-0.9260281291570585,-1.6647377142206041,-1.6632185713938832,-1.5819893455910832,-0.8291565057934333,-0.9131673644376611,-1.3855428687712597,B-,D,C,C,C-,C-,C-,C-,E,D,D-,D-,D,D-,D,D-
49,Schenectady County--Schenectady City PUMA,0.40326889440511693,0.7095798724476391,0.5484267708366031,0.5485814799206816,0.27824795275802056,-0.40670448613678994,-0.16814003359847338,0.27332292151897114,0.21539162183876848,-0.8715280485656681,-0.1432352481855792,-0.14178332689126646,0.9066204874533014,-0.19645988188900976,-0.4873190015362678,-0.10261619968224592,B-,B-,B-,B-,B-,C-,C,B-,C,D,C,C,C-,B,C,C
50,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,0.06164571858990465,0.3282773414269588,-0.16394143201292158,-0.16378882575180748,-0.23047131488437403,-1.827189569578839,0.18967982447689366,-0.25796975110488357,0.5059507458408543,-0.024417918931529035,0.7177735674696832,0.7191874485154276,0.6499652523289944,-0.9064983431198718,-0.09569903744800787,0.2237516735222216,C,B-,C,C,C,E,C,C-,B-,C,B-,B-,C,B-,D,C
51,Nassau County (Northwest)--North Hempstead Town (North) PUMA,0.40326889440511693,-1.0487277101292194,0.5484267708366031,0.5485814799206816,#DIV/0!,0.6766682953830143,0.2538318720364265,#DIV/0!,0.5059507458408543,0.08210546482302417,1.0421515523710658,1.0435511020662465,0.9066204874533014,-0.21986702089344404,-0.8505635223367817,0.3585641156177524,B-,D,B-,B-,#DIV!0,B-,B-,#DIV!0,B-,C,B,B,D,B,C,B-
52,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,0.08885288299748229,1.1676080583185235,0.5484267708366031,0.5485814799206816,0.27824795275802056,-0.07351148243423784,0.4030797609068369,0.4230407747577014,0.2372651554382129,-1.2507820332524473,-0.26936245380880536,-0.26790496008577197,0.9066204874533014,0.1577857132360225,-0.45054227640204214,-0.13384576677450427,C,B,B-,B-,B-,C,B-,B-,C,D-,C-,C-,C-,B,C,C
53,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",-1.753916876136286,-0.5152898174786736,0.06446950954156695,0.06462279004357403,0.18404351536464664,-1.6415097218674592,0.7991570745337764,-0.39977478942840783,0.5059507458408543,0.7886457654329834,0.644006235077779,0.6454233752395852,-0.026114724290771378,-0.9619621980102508,-0.701075107656805,0.12783915594762496,E,C-,C,C,C,D-,B,C-,B-,B,B-,B-,C-,C,D,C
54,Columbia & Greene Counties PUMA,#DIV/0!,#DIV/0!,-1.2076726086187919,-1.2075230833232207,#DIV/0!,0.5598785294189997,#DIV/0!,#DIV/0!,0.5059507458408543,-0.35034617405963026,-0.03660150573235962,-0.035154295625661844,-1.5458876298492559,0.056765804508709224,-1.369301724235966,-0.39636782559333,#DIV!0,#DIV!0,D,D,#DIV!0,B-,#DIV!0,#DIV!0,B-,C-,C,C,D-,D-,C,C-
55,Rensselaer County--Troy City PUMA,0.40326889440511693,0.9774629636838279,0.5484267708366031,0.5485814799206816,0.27824795275802056,-1.658950604545714,-0.06955804607570946,0.14678277299754663,0.5059507458408543,0.6520916539518657,0.4187900268566957,0.4202171173005275,0.6707525451456334,-1.0656045532432983,-0.4812604061846353,0.16013387566680617,B-,B,B-,B-,B-,D-,C,C,B-,B-,B-,B-,C-,B-,D,C
56,Erie County (West Central)--Buffalo City (West) PUMA,0.40326889440511693,-0.13141421760150007,-0.07586228774619658,-0.0757094214863255,-0.06033145747358143,0.295335710023581,1.0747160021031912,0.20428617460346937,0.2435551395428609,0.3914604960207867,0.6696496416391065,0.6710656488490288,0.5221890073639758,-0.1080791771125138,0.9686564462935539,0.47978531465668545,B-,C,C,C,C,B-,B,C,C,B-,B-,B-,B,B-,C,B-
57,Erie County (South) PUMA,0.40326889440511693,0.8598155468710469,-4.382743440912988,-4.382603288034425,#DIV/0!,0.5130093328554629,-0.1743952222606534,#DIV/0!,0.5059507458408543,-2.899478599014754,-1.6053788771865405,-1.6038623568938453,0.9066204874533014,0.5431180631048743,0.14960805347999478,-0.5719174976023024,B-,B,E,E,#DIV!0,B-,C,#DIV!0,B-,E,D-,D-,C,B,B-,C-
58,Oneida County (Central)--Greater Utica & Rome Cities PUMA,-5.849642228501002,0.858994184719988,-2.456566188904057,-2.456420350188109,0.03987420133667748,-2.5001567806101854,-1.7173855680751289,-2.0116146757459736,0.5059507458408543,-2.362997904107625,-1.1696755453549461,-1.1681782748803058,-0.2673361558719189,-0.6612978963867262,-1.0213810977735958,-0.8778451612191807,E,B,E,E,C,E,D-,E,B-,E,D,D,D,C-,C-,D
59,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",-0.02779720640080712,0.43979508467404105,0.3169883889851841,0.3171424148917397,0.1363723332942256,-1.831536791742201,-0.24546967405049944,-0.12778649290690244,0.13355065989029521,-0.10898225884824093,0.2924693550514746,0.29390202647156055,0.28682078609815703,-0.6401404456916928,0.45177737836122706,0.10134250019039724,C,B-,B-,B-,C,E,C,C,C,C,B-,B-,B-,B-,C-,C
60,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,0.08096154999908584,0.3052865211950455,-0.0051282373045533364,-0.004975162246500314,0.27824795275802056,-1.6999686929541438,-0.25644794125413856,-0.18600342997245486,0.5059507458408543,0.5519252480906661,1.1332841362797328,1.1346796596443096,0.9066204874533014,-1.3362390159059367,0.6656037595267443,0.508832145847096,C,B-,C,C,B-,D-,C-,C,B-,B-,B,B,B-,B,D-,B-
61,NYC-Manhattan Community District 10--Central Harlem PUMA,-0.4289888036297334,-0.05811076281250379,0.20988228338623663,0.21003599312879506,0.018530737807998996,-0.5004470817319767,-0.5270370870197298,-0.15373353155298758,0.19349227419570703,0.5483303353248368,0.2985127516889423,0.2999451561055945,0.9066204874533014,-1.0246493449166252,0.9261953189757098,0.30692099697535236,C-,C,C,C,C,C-,C-,C,C,B-,B-,B-,B,B,D,B-
62,Nassau County (West Central)--North Hempstead Town (South) PUMA,0.40326889440511693,-0.902440202367519,-0.6876138087364994,-0.6874627482915731,#DIV/0!,0.6932628474510986,0.40137998968684885,#DIV/0!,0.5059507458408543,0.06583378840944722,-2.261415935256992,-2.259870430577255,-0.7185854705509744,0.38563275776863326,-0.7028960465080174,-0.7121929415534721,B-,D,C-,C-,#DIV!0,B-,B-,#DIV!0,B-,C,E,E,C-,C-,B-,C-
63,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,0.40326889440511693,-0.4237970601370687,-0.3725926002354633,-0.3724406098868315,-0.6291230158626746,1.7163013195277126,-0.4190629526223318,-0.013920860687362908,0.37542563428392217,0.43599042729743825,0.6513125664009254,0.6527293837615539,0.334939693869396,0.3431253755032009,-0.237394409227481,0.3651612388412794,B-,C-,C-,C-,C-,A-,C-,C,B-,B-,B-,B-,C,B-,B-,B-
64,Albany County (East Central)--Albany City PUMA,0.40326889440511693,0.5530798885266166,0.5484267708366031,0.5485814799206816,0.27824795275802056,-1.378005613198797,-0.1255199197924652,0.11829706477939658,0.3780476034541766,0.5044486354645528,0.523558414515936,0.5249808761854321,-0.16042309824400072,-0.9415451658683593,-0.0624899108590089,0.10951105066410409,B-,B-,B-,B-,B-,D-,C,C,B-,B-,B-,B-,C,C,D,C
65,Nassau County (West Central)--Hempstead Town (West Central) PUMA,0.40326889440511693,0.42403360152224917,0.5484267708366031,0.5485814799206816,#DIV/0!,0.4833015205736786,0.32800505278964476,#DIV/0!,0.31481256448023265,-0.10979484359081393,0.42343478345090624,0.42486166868464936,0.9066204874533014,1.0480131334375826,1.1458394658843047,0.5933981799714518,B-,B-,B-,B-,#DIV!0,B-,B-,#DIV!0,B-,C,B-,B-,B,B,B,B-
66,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.5059507458408543,-1.8206852640349096,-1.2244393394078161,-1.2229396494128404,-0.5567283931710376,-1.2048615778883123,-0.19244260786044204,-0.8165922979906434,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,B-,E,D,D,C,C-,D,D
67,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",0.40326889440511693,-0.277312630832429,0.2763083784479415,0.2764622842721296,0.16025710926231104,1.5945254772607564,-0.0441557043720298,0.3413362583491138,0.1199858293271636,-0.4487599634267678,0.4555897456066877,0.45701521020137253,0.09486932595280066,1.6030167742278454,0.5396460298671691,0.4030518502508959,B-,C-,B-,B-,C,A-,C,B-,C,C-,B-,B-,B-,C,A-,B-
68,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",#DIV/0!,0.03653354441646439,-0.4173656713102008,-0.4172138131261458,0.05240931022574275,1.6519300217641195,0.8498984106246813,#DIV/0!,0.21799672979573592,-0.009524591334565891,0.44732963049603847,0.4487554600310425,0.012390566001190092,1.0027634009934385,0.538610385626196,0.37976022594415365,#DIV!0,C,C-,C-,C,A-,B,#DIV!0,C,C,B-,B-,B-,C,B,B-
69,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",0.40326889440511693,0.400656659536543,0.16135948528633243,0.16151305179558295,0.27824795275802056,-0.38028363692752337,0.06855152421122354,0.15618770443789945,0.1441400772239077,0.15799695551880122,0.5231419838483579,0.524564463916186,0.1335290761860183,0.4800729353870141,0.19395519214153686,0.3082000977459746,B-,B-,C,C,B-,C-,C,C,C,C,B-,B-,C,C,B-,B-
70,Erie County (Northeast) PUMA,0.40326889440511693,0.7122821953266812,0.5484267708366031,0.5485814799206816,#DIV/0!,0.45722854935086,1.299232992839855,#DIV/0!,0.5059507458408543,-1.9115884846452378,-1.0681523404723747,-1.0666595553965816,#DIV/0!,0.8481242557484545,2.0744055348683847,#DIV/0!,B-,B-,B-,B-,#DIV!0,B-,A-,#DIV!0,B-,E,D,D,A,#DIV!0,B,#DIV!0
71,NYC-Manhattan Community District 11--East Harlem PUMA,#DIV/0!,-0.19115050790407792,0.1865573303698662,0.18671097126004374,0.22008839407860065,-0.545193970471012,-1.0875131337682105,#DIV/0!,0.2180268577231487,0.3847467097751972,0.11293304383465105,0.11437364735227372,0.18006034720195133,-0.8731016116663023,-0.047379400015611035,0.012808513457901238,#DIV!0,C,C,C,C,C-,D,#DIV!0,C,B-,C,C,C,C,D,C
72,Orange County (Southeast) PUMA,0.40326889440511693,-0.33034994516091887,0.5484267708366031,0.5485814799206816,0.27824795275802056,0.5464047459585437,-0.576088417631815,0.20264164015517602,0.4314893351501121,0.668829990079624,0.7594115748890341,0.7608236163250982,0.6457938307135395,0.23500143734779655,0.14282197649250603,0.5205959658568158,B-,C-,B-,B-,B-,B-,C-,C,B-,B-,B,B,C,B-,C,B-
73,Westchester County (Southeast) PUMA,0.40326889440511693,0.4296336371983074,0.5484267708366031,0.5485814799206816,0.27824795275802056,-0.04946537655553306,-1.6003668237120023,0.07976093355017058,-0.11262227530330957,-1.1759963180565542,-0.6896468589900834,-0.6881707966729173,0.4510334470278378,-0.6174421592038972,-0.4311330227839317,-0.46628256914040794,B-,B-,B-,B-,B-,C,D-,C,C,D,C-,C-,C-,B-,C-,C-
74,NYC-Queens Community District 1--Astoria & Long Island City PUMA,0.12016377606095671,-0.39048223414007666,-0.20006619194794278,-0.199913692322659,-0.04683579082955377,0.2451226147730506,2.6135945273226766,0.3059404298452074,0.08886232093744371,0.26038683962403947,0.422326355420544,0.42375328962576925,0.493522717783462,-1.19315368853108,-0.45002993956393156,0.006523985042320974,C,C-,C,C,C,C,A,B-,C,B-,B-,B-,C-,B-,D,C
75,Livingston & Wyoming Counties PUMA,0.40326889440511693,0.6374226263744677,0.5484267708366031,0.5485814799206816,0.27824795275802056,-2.1354173054228522,0.19865028352914832,0.06845438605731229,0.5059507458408543,0.43501345518952783,-1.8357283577098282,-1.8342016603418958,0.9066204874533014,-0.4286469164324079,4.473769769722327,0.31753964624598263,B-,B-,B-,B-,B-,E,C,C,B-,B-,E,E,A,B,C-,B-
76,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,0.40326889440511693,1.0727200390705285,0.5484267708366031,0.5485814799206816,#DIV/0!,0.4227372583520419,-0.09581531052901514,#DIV/0!,-0.25682513980438965,0.5521245141659632,-0.42615995427569914,-0.4246955330790043,0.3084564039132294,0.11034531169521906,-0.31684206199986903,-0.06479949419779292,B-,B,B-,B-,#DIV!0,B-,C,#DIV!0,C-,B-,C-,C-,C-,B-,C,C
77,Westchester County (Southwest)--Yonkers City PUMA,-0.012894233622135752,0.4837190216708256,0.21651804653232853,0.21667177586284034,0.27824795275802056,-0.014712424851342153,-0.228059235992162,0.13421298605119644,-0.051249528682326614,0.08422465903523794,0.387413388067862,0.3888418647636312,0.29355295848709934,-0.11279051744711963,0.19885127269436312,0.16983487098839248,C,B-,C,C,B-,C,C,C,C,C,B-,B-,C,B-,C,C
78,Erie County (North Central) PUMA,0.40326889440511693,-4.600282463153858,0.5484267708366031,0.5485814799206816,#DIV/0!,0.801852164236191,#DIV/0!,#DIV/0!,0.5059507458408543,1.612777378338773,1.245251733315574,1.2466423098373944,#DIV/0!,1.1005190407153769,-1.127319000374366,#DIV/0!,B-,E,B-,B-,#DIV!0,B,#DIV!0,#DIV!0,B-,A-,B,B,D,#DIV!0,B,#DIV!0
79,Saratoga County (South & Central) PUMA,0.40326889440511693,1.0034820369983348,0.5484267708366031,0.5485814799206816,#DIV/0!,0.860450673993281,0.17925205433140048,#DIV/0!,0.5059507458408543,0.6783701820055544,1.245251733315574,1.2466423098373944,0.9066204874533014,-0.8329288357162333,3.1108988787401493,0.9801150716395134,B-,B,B-,B-,#DIV!0,B,C,#DIV!0,B-,B-,B,B,A,B,D,B
80,Suffolk County (South Central)--Brookhaven Town (South) PUMA,#DIV/0!,0.7428575602893962,0.5484267708366031,0.5485814799206816,#DIV/0!,0.6057218487894624,-0.1876705995165191,#DIV/0!,-0.7178539223514747,1.0669473863265977,-0.2560837201930199,-0.25462681313799523,-0.19928168209668745,0.024268910768641093,1.1465310988016342,0.11570017973109938,#DIV!0,B-,B-,B-,#DIV!0,B-,C,#DIV!0,C-,B,C-,C-,B,C,C,C
