,puma,Unemployment_BABS_score,FT_Work_BABS_score,Poverty_BABS_score,Working_Poor_BABS_score,Rent_Burden_BABS_score,Home_ownership_BABS_score,Income_level_BABS_score,Overall_BABS_score,Unemployment_HS_score,FT_Work_HS_score,Poverty_HS_score,Working_Poor_HS_score,Rent_Burden_HS_score,Home_ownership_HS_score,Income_level_HS_score,Overall_HS_score,Unemployment_BABS_grade,FT_Work_BABS_grade,Poverty_BABS_grade,Working_Poor_BABS_grade,Rent_Burden_BABS_grade,Home_ownership_BABS_grade,Income_level_BABS_grade,Overall_BABS_grade,Unemployment_HS_grade,FT_Work_HS_grade,Poverty_HS_grade,Working_Poor_HS_grade,Income_level_HS_grade,Rent_Burden_HS_grade,Home_ownership_HS_grade,Overall_HS_grade
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,#DIV/0!,-0.3769883784752021,#DIV/0!,#DIV/0!,#DIV/0!,0.5306880783201147,0.5538586148076613,#DIV/0!,#DIV/0!,0.003574007670423455,-1.3450374226328115,-1.3432664744602396,#DIV/0!,-0.03553015965762565,-1.3972891475301914,#DIV/0!,#DIV!0,C-,#DIV!0,#DIV!0,#DIV!0,B-,B-,#DIV!0,#DIV!0,C,D-,D-,D-,#DIV!0,C,#DIV!0
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,#DIV/0!,0.4553164826162898,#DIV/0!,#DIV/0!,#DIV/0!,-0.0706903096015095,-0.552659794215075,#DIV/0!,#DIV/0!,-1.8767363801579167,#DIV/0!,#DIV/0!,#DIV/0!,-0.4690381245231484,-0.8625293156979635,#DIV/0!,#DIV!0,B-,#DIV!0,#DIV!0,#DIV!0,C,C-,#DIV!0,#DIV!0,E,#DIV!0,#DIV!0,D,#DIV!0,C-,#DIV!0
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",0.30490265290482754,-0.20007944005391848,-0.12366198986866865,-0.11911821946583474,-1.8216033272741807,0.851255993594215,-0.16329105065088162,-0.18165648297349166,-0.6362877376430898,-0.22892439366686126,0.20251083816179957,0.20455408214569087,0.2628916975916754,1.3558786120862871,-0.0612941277477509,0.15704699584682155,B-,C,C,C,E,B,C,C,C-,C,C,C,C,B-,A-,C
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,0.30490265290482754,-1.4567480820873209,#DIV/0!,#DIV/0!,#DIV/0!,-0.41626002828426156,0.5917882070008011,#DIV/0!,#DIV/0!,0.2774330279751514,0.6884412616602079,0.690570006576292,#DIV/0!,0.08071887461042043,0.5604928206900405,#DIV/0!,B-,D-,#DIV!0,#DIV!0,#DIV!0,C-,B-,#DIV!0,#DIV!0,B-,B-,B-,B-,#DIV!0,C,#DIV!0
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,-1.1529790313023,0.746846575949445,#DIV/0!,#DIV/0!,#DIV/0!,1.887026421498366,2.5576402732701986,#DIV/0!,-0.9625885802389681,-0.30689460800830876,-0.22405904742287885,-0.22209085970445094,0.08449776260382276,-0.9245564869592751,-0.9263013580844148,-0.4974275968306391,D,B-,#DIV!0,#DIV!0,#DIV!0,A,A,#DIV!0,D,C-,C,C,D,C,D,C-
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",#DIV/0!,-0.32186986582185173,0.5396463382112034,0.5439750689197872,#DIV/0!,-0.6829666905215059,0.15484798153937326,#DIV/0!,#DIV/0!,-0.820034594413064,-5.1175301175427865,-5.116422950904581,-0.48770128329743206,-0.7785400193815508,-0.14976309883389893,#DIV/0!,#DIV!0,C-,B-,B-,#DIV!0,C-,C,#DIV!0,#DIV!0,D,E,E,C,C-,D,#DIV!0
146,Capital Region,#DIV/0!,-0.09872091952384261,-0.12480566863401468,-0.12026152745891454,-0.1757790825376301,0.020052142383213862,#DIV/0!,#DIV/0!,0.4999126281728204,0.3317324419754775,0.3962883898248731,0.39836572955684685,0.8315809394155029,-0.140647389136939,#DIV/0!,#DIV/0!,#DIV!0,C,C,C,C,C,#DIV!0,#DIV!0,B-,B-,B-,B-,#DIV!0,B,C,#DIV!0
147,Central NY,#DIV/0!,1.433080934307162,-2.6540727414133785,-2.6540727414133785,1.0277741429605165,-0.31309165026892166,#DIV/0!,#DIV/0!,-1.349296902349793,1.609894068359534,0.5905595759261583,0.5905595759261583,0.7373752824291325,-0.7665762053440407,#DIV/0!,#DIV/0!,#DIV!0,A-,E,E,B,C-,#DIV!0,#DIV!0,D-,A-,B-,B-,#DIV!0,B-,D,#DIV!0
148,Finger Lakes,#DIV/0!,0.7926227885775184,0.6052820442401291,0.6052820442401291,#DIV/0!,0.7995797474717574,#DIV/0!,#DIV/0!,0.08812201762983306,-0.7777112117073569,-0.2639690154936486,-0.2639690154936486,-0.5238153712889052,-0.3281384695213563,#DIV/0!,#DIV/0!,#DIV!0,B,B-,B-,#DIV!0,B,#DIV!0,#DIV!0,C,D,C-,C-,#DIV!0,C-,C-,#DIV!0
149,Long Island,-1.2542502048564768,-0.6433519100084909,-0.45812016804366473,-0.45812016804366473,0.4279740800417864,-0.518042751599744,#DIV/0!,#DIV/0!,-1.8117835107559626,-0.24371175406198795,-0.20896318598144872,-0.20896318598144872,0.050368110392430096,-0.3580958742155943,-0.707106781186546,-0.4983223116843654,D-,C-,C-,C-,B-,C-,#DIV!0,#DIV!0,E,C,C,C,C-,C,C-,C-
150,Mid-Hudson,0.38148129692027805,-0.37811146602746537,0.26471090926157387,0.26471090926157387,-0.10472198939258823,-0.41361548834400597,#DIV/0!,#DIV/0!,-0.5678951054508953,-0.3629744708646011,-2.137718712510944,-2.137718712510944,-0.2815606882307544,-0.8211713005914459,0.7071067811865489,-0.8002760298532908,B-,C-,B-,B-,C,C-,#DIV!0,#DIV!0,C-,C-,E,E,B-,C-,D,D
151,Mohawk Valley,1.371176668004229,-2.0919374272291846,0.4370794522643196,0.4370794522643196,-1.8603760442764596,2.327269135078006,#DIV/0!,#DIV/0!,0.9202187614474027,1.5266488502642404,0.7368448243724509,0.7368448243724509,0.7373752824291325,-0.36235443336130235,#DIV/0!,#DIV/0!,A-,E,B-,B-,E,A,#DIV!0,#DIV!0,B,A-,B-,B-,#DIV!0,B-,C-,#DIV!0
152,New York City,0.12295055107645504,-0.1836954907283045,0.09310177294516463,0.09310177294516463,-0.03802085347983374,-0.4949904258297215,#DIV/0!,#DIV/0!,-0.3188057698544171,-0.1862715777590632,-0.7086579060180483,-0.7086579060180483,-0.006756125501844088,-0.36876886941452974,#DIV/0!,#DIV/0!,C,C,C,C,C,C-,#DIV!0,#DIV!0,C-,C,C-,C-,#DIV!0,C,C-,#DIV!0
153,North Country,#DIV/0!,-0.06262563982812355,0.6052820442401291,0.6052820442401291,#DIV/0!,-1.3033404586528463,#DIV/0!,#DIV/0!,0.9202187614474027,-1.6210518650939088,1.0435035754658337,1.0435035754658337,-2.521414061706657,2.5111105893479966,#DIV/0!,#DIV/0!,#DIV!0,C,B-,B-,#DIV!0,D-,#DIV!0,#DIV!0,B,D-,B,B,#DIV!0,E,A,#DIV!0
154,Southern Tier,#DIV/0!,0.7959841287712928,0.6052820442401291,0.6052820442401291,#DIV/0!,0.4951175173576335,#DIV/0!,#DIV/0!,0.9202187614474027,0.4544588595138996,1.1814539230150718,1.1814539230150718,0.7373752824291325,0.8828164059661333,#DIV/0!,#DIV/0!,#DIV!0,B,B-,B-,#DIV!0,B-,#DIV!0,#DIV!0,B,B-,B,B,#DIV!0,B-,B,#DIV!0
155,Western NY,-0.6213583111444843,0.7419767834606035,0.6052820442401291,0.6052820442401291,1.0277741429605165,-0.4485192750974624,#DIV/0!,#DIV/0!,0.27878422499162486,-0.6075939020962098,-0.5698622666797917,-0.5698622666797917,0.3336770066192021,-0.3870342331399603,#DIV/0!,#DIV/0!,C-,B-,B-,B-,B,C-,#DIV!0,#DIV!0,B-,C-,C-,C-,#DIV!0,B-,C-,#DIV!0
